inspection_round,video_source,track_id,defect_id,frame_number,frame_x_min,frame_y_min,frame_x_max,frame_y_max,defect_class_id,geom,gps_longitude,gps_latitude,gps_altitude_m,confidence_detect,degree_classification,verified,ra_region,ra_area,road_no,segment_id_500m
2025-11V4,GX010609,136219,GX010609_136219,56990.0,1255.791,413.822,157.57,190.995,14.0,0101000020110f0000cffb6c25be453f4158465be4e78b48c1,18.41070356672927,-27.748957500031967,1065.0069999840161,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-350
2025-11V4,GX010609,135202,GX010609_135202,169820.0,1499.309,485.445,198.953,84.356,14.0,0101000020110f00008d940b47047f3f41afe633a41a9b48c1,18.54241573341059,-27.810803266702898,1070.3593333946053,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-321
2025-11V4,GX010609,135202,GX010609_135202,169820.0,1080.712,501.361,286.492,84.356,14.0,0101000020110f00008d940b47047f3f41afe633a41a9b48c1,18.54241573341059,-27.810803266702898,1070.3593333946053,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-321
2025-11V4,GX010609,135202,GX010609_135202,169820.0,993.173,633.466,319.916,105.047,14.0,0101000020110f00008d940b47047f3f41afe633a41a9b48c1,18.54241573341059,-27.810803266702898,1070.3593333946053,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-321
2025-11V4,GX010609,135202,GX010609_135202,169820.0,966.115,810.136,334.241,194.178,14.0,0101000020110f00008d940b47047f3f41afe633a41a9b48c1,18.54241573341059,-27.810803266702898,1070.3593333946053,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-321
2025-11V4,GX010611,135758,GX010611_135758,34260.0,1661.654,459.979,203.728,173.487,17.0,0101000020110f0000d5903600a92340417ded477d65cb48c1,19.00305136675165,-28.00708423332028,867.9436666213786,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-206
2025-11V4,GX010611,135758,GX010611_135758,34260.0,1940.188,689.173,394.723,307.183,17.0,0101000020110f0000d5903600a92340417ded477d65cb48c1,19.00305136675165,-28.00708423332028,867.9436666213786,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-206
2025-11V4,GX010611,135758,GX010611_135758,34260.0,27.05802,692.3558,273.759,224.419,17.0,0101000020110f0000d5903600a92340417ded477d65cb48c1,19.00305136675165,-28.00708423332028,867.9436666213786,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-206
2025-11V4,GX010611,135758,GX010611_135758,34260.0,386.764,576.168,206.911,171.895,17.0,0101000020110f0000d5903600a92340417ded477d65cb48c1,19.00305136675165,-28.00708423332028,867.9436666213786,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-206
2025-11V4,GX010611,135758,GX010611_135758,34260.0,679.62351,474.3041,162.345,130.513,17.0,0101000020110f0000d5903600a92340417ded477d65cb48c1,19.00305136675165,-28.00708423332028,867.9436666213786,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-206
2025-11V4,GX010611,136173,GX010611_136173,95730.0,1753.969,475.895,238.743,176.67,17.0,0101000020110f000099051ee62c3540410b76e00e17c948c1,19.083610450000002,-27.99771825,830.936,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-190
2025-11V4,GX010611,136173,GX010611_136173,95730.0,2110.492,639.832,311.958,283.309,17.0,0101000020110f000099051ee62c3540410b76e00e17c948c1,19.083610450000002,-27.99771825,830.936,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-190
2025-11V4,GX010611,134894,GX010611_134894,10.0,128.921,932.69155,296.042,232.377,14.0,0101000020110f00009d27b6d9b31b4041fdaac51e6ecd48c1,18.9664513,-28.0153423,895.501,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-213
2025-11V4,GX010611,134894,GX010611_134894,10.0,350.157,746.471,345.382,159.163,14.0,0101000020110f00009d27b6d9b31b4041fdaac51e6ecd48c1,18.9664513,-28.0153423,895.501,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-213
2025-11V4,GX010611,135813,GX010611_135813,210.0,97.08859,1083.89575,456.796,179.853,14.0,0101000020110f0000306d64b5b61b4041a094e02a6ecd48c1,18.966502650000002,-28.01534305,895.5065,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-213
2025-11V4,GX010611,135813,GX010611_135813,210.0,596.859,700.314,254.659,179.854,15.0,0101000020110f0000306d64b5b61b4041a094e02a6ecd48c1,18.966502650000002,-28.01534305,895.5065,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-213
2025-11V4,GX010611,136240,GX010611_136240,930.0,765.57116,840.37726,417.005,203.727,14.0,0101000020110f000070204368c01b40411c18bd906dcd48c1,18.966676900000003,-28.0153335,895.511,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-213
2025-11V4,GX010611,136240,GX010611_136240,930.0,194.178,1152.335,372.44,168.712,14.0,0101000020110f000070204368c01b40411c18bd906dcd48c1,18.966676900000003,-28.0153335,895.511,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-213
2025-11V4,GX010611,135878,GX010611_135878,5420.0,510.911,816.503,237.152,125.738,14.0,0101000020110f0000bd7cd13a3a1c4041eb776dd460cd48c1,18.9688656,-28.0151315,895.115,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-213
2025-11V4,GX010611,135878,GX010611_135878,5420.0,935.87429,662.115,197.361,197.361,14.0,0101000020110f0000bd7cd13a3a1c4041eb776dd460cd48c1,18.9688656,-28.0151315,895.115,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-213
2025-11V4,GX010611,135878,GX010611_135878,5420.0,1077.529,533.194,136.879,82.764,14.0,0101000020110f0000bd7cd13a3a1c4041eb776dd460cd48c1,18.9688656,-28.0151315,895.115,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-213
2025-11V4,GX010611,135879,GX010611_135879,5400.0,195.77,996.356,323.099,194.178,14.0,0101000020110f000046541c5b391c40411c48a3ec60cd48c1,18.9688499,-28.015133,895.114,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-213
2025-11V4,GX010611,135879,GX010611_135879,5400.0,520.461,832.419,307.183,105.047,14.0,0101000020110f000046541c5b391c40411c48a3ec60cd48c1,18.9688499,-28.015133,895.114,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-213
2025-11V4,GX010611,135879,GX010611_135879,5400.0,1044.105,588.901,187.811,128.921,14.0,0101000020110f000046541c5b391c40411c48a3ec60cd48c1,18.9688499,-28.015133,895.114,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-213
2025-11V4,GX010611,135881,GX010611_135881,5420.0,482.262,791.037,261.026,159.162,14.0,0101000020110f0000bd7cd13a3a1c4041eb776dd460cd48c1,18.9688656,-28.0151315,895.115,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-213
2025-11V4,GX010611,135881,GX010611_135881,5420.0,716.23,665.298,183.037,109.822,14.0,0101000020110f0000bd7cd13a3a1c4041eb776dd460cd48c1,18.9688656,-28.0151315,895.115,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-213
2025-11V4,GX010611,135881,GX010611_135881,5420.0,1093.445,512.503,132.105,124.146,13.0,0101000020110f0000bd7cd13a3a1c4041eb776dd460cd48c1,18.9688656,-28.0151315,895.115,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-213
2025-11V4,GX010611,135886,GX010611_135886,5440.0,646.199,939.058,319.916,186.219,14.0,0101000020110f0000aefadad13a1c404144a049c460cd48c1,18.968876199915282,-28.01513050000799,895.1063334025974,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-213
2025-11V4,GX010611,135886,GX010611_135886,5440.0,1034.555,609.592,149.613,127.329,14.0,0101000020110f0000aefadad13a1c404144a049c460cd48c1,18.968876199915282,-28.01513050000799,895.1063334025974,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-213
2025-11V4,GX010611,135886,GX010611_135886,5440.0,655.749,721.005,211.686,62.074,14.0,0101000020110f0000aefadad13a1c404144a049c460cd48c1,18.968876199915282,-28.01513050000799,895.1063334025974,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-213
2025-11V4,GX010611,136136,GX010611_136136,7930.0,752.838,1053.654,375.623,222.828,14.0,0101000020110f00005bebb005a41c4041b1e7d7604fcd48c1,18.970766299887313,-28.014854700022777,894.0960000839158,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-212
2025-11V4,GX010611,136136,GX010611_136136,7930.0,316.73249,974.07313,359.707,331.058,14.0,0101000020110f00005bebb005a41c4041b1e7d7604fcd48c1,18.970766299887313,-28.014854700022777,894.0960000839158,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-212
2025-11V4,GX010611,136136,GX010611_136136,7930.0,767.162,646.199,237.152,179.853,15.0,0101000020110f00005bebb005a41c4041b1e7d7604fcd48c1,18.970766299887313,-28.014854700022777,894.0960000839158,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-212
2025-11V4,GX010611,135296,GX010611_135296,15470.0,480.67,814.911,346.974,424.963,14.0,0101000020110f000098bdf308651e40412c2443abc9cc48c1,18.9788334,-28.0127339,884.751,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-211
2025-11V4,GX010611,135296,GX010611_135296,15470.0,923.141,574.576,181.445,136.879,14.0,0101000020110f000098bdf308651e40412c2443abc9cc48c1,18.9788334,-28.0127339,884.751,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-211
2025-11V4,GX010611,135335,GX010611_135335,19230.0,697.131,767.162,560.251,221.236,14.0,0101000020110f000043a3474d6d1f4041a37c94d579cc48c1,18.9835813,-28.0114676,881.964,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-210
2025-11V4,GX010611,135335,GX010611_135335,19230.0,1176.209,506.136,141.655,127.33,14.0,0101000020110f000043a3474d6d1f4041a37c94d579cc48c1,18.9835813,-28.0114676,881.964,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-210
2025-11V4,GX010611,135354,GX010611_135354,19600.0,1040.92193,631.87451,211.685,219.644,14.0,0101000020110f000084a2a08b861f40412ac1792372cc48c1,18.984034833254743,-28.011345533354646,881.6916667332667,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-210
2025-11V4,GX010611,135354,GX010611_135354,19600.0,1532.733,713.047,194.178,176.67,14.0,0101000020110f000084a2a08b861f40412ac1792372cc48c1,18.984034833254743,-28.011345533354646,881.6916667332667,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-210
2025-11V4,GX010611,135354,GX010611_135354,19600.0,1636.188,1123.686,377.215,111.413,14.0,0101000020110f000084a2a08b861f40412ac1792372cc48c1,18.984034833254743,-28.011345533354646,881.6916667332667,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-210
2025-11V4,GX010611,135354,GX010611_135354,19600.0,843.56,1037.738,342.199,227.602,14.0,0101000020110f000084a2a08b861f40412ac1792372cc48c1,18.984034833254743,-28.011345533354646,881.6916667332667,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-210
2025-11V4,GX010611,135678,GX010611_135678,28370.0,760.796,701.906,294.45,130.513,14.0,0101000020110f000099e957c7f321404127490f9eb6cb48c1,18.9951961,-28.0083711,875.841,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-207
2025-11V4,GX010611,135678,GX010611_135678,28370.0,945.42454,520.46037,367.664,170.304,14.0,0101000020110f000099e957c7f321404127490f9eb6cb48c1,18.9951961,-28.0083711,875.841,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-207
2025-11V4,GX010611,135680,GX010611_135680,28400.0,773.52902,658.93167,461.57046,262.61807,14.0,0101000020110f0000583a6009f6214041c68597fbb5cb48c1,18.99523666682917,-28.00836103329391,875.8153331948051,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-207
2025-11V4,GX010614,136407,GX010614_136407,31610.0,700.314,808.545,576.168,394.722,49.0,0101000020110f000008ee3d68a1db404190fafd98a9e648c1,19.8491998,-28.1177476,778.995,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-31
2025-11V4,GX010614,136407,GX010614_136407,31610.0,38.19895,695.53893,528.41858,370.849,49.0,0101000020110f000008ee3d68a1db404190fafd98a9e648c1,19.8491998,-28.1177476,778.995,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-31
2025-11V4,GX010614,136475,GX010614_136475,32840.0,1675.979,571.393,152.796,184.628,49.0,0101000020110f0000d7cabf8aafdb4041b6b137fca7e648c1,19.84945375003057,-28.117722049995805,778.1894998861143,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-31
2025-11V4,GX010614,136493,GX010614_136493,33200.0,1201.675,883.351,541.152,366.073,23.0,0101000020110f000059d583c8b3db4041d76eb35ea7e648c1,19.84952995003057,-28.117712299996406,777.9509996523491,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-31
2025-11V4,GX010614,135176,GX010614_135176,171730.0,385.173,924.733,771.937,428.147,23.0,0101000020110f00005e05ab5538fe40412368c49c6de048c1,20.008290133287513,-28.092454733345054,738.6723333626373,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-1
2025-11V4,GX010614,135206,GX010614_135206,174370.0,738.51343,827.64402,296.04154,514.094,49.0,0101000020110f00008c9a07d574fe4041da3612405ae048c1,20.00937704998142,-28.092147850005396,737.9449999520481,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-1
2025-11V4,GX010614,135207,GX010614_135207,174400.0,846.74324,716.22991,238.74367,698.723,49.0,0101000020110f00003f029d0775fe4041874930305ae048c1,20.009380599984016,-28.09214686667093,737.9463333546454,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-1
2025-11V4,GX010614,135299,GX010614_135299,185610.0,915.18325,821.27721,754.42888,459.979,23.0,0101000020110f0000e53d8eb376fe4041486bff8b5de048c1,20.009410633353045,-28.092200099994404,742.019000015984,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-1
2025-11V4,GX010614,135300,GX010614_135300,185580.0,1453.152,929.508,381.989,304.0,23.0,0101000020110f0000576f4b3d77fe4041dadc00625de048c1,20.0094203,-28.0921975,742.009,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-1
2025-11V4,GX010614,135301,GX010614_135301,185620.0,849.927,816.503,432.921,270.576,23.0,0101000020110f0000909c689076fe404166c84d975de048c1,20.00940816670609,-28.092200799988813,742.017000031968,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-1
2025-11V4,GX010614,135303,GX010614_135303,185640.0,953.382,748.063,350.157,198.953,23.0,0101000020110f00009dd3d33776fe4041d9cb91b35de048c1,20.00940195,-28.092202550000003,742.024,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-1
2025-11V4,GX010614,135304,GX010614_135304,185670.0,1042.51348,619.14164,248.293,149.612,23.0,0101000020110f0000170c33ba75fe4041742c24db5de048c1,20.009393133313086,-28.092205000005595,742.0263333066933,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-1
2025-11V4,GX010614,135305,GX010614_135305,185740.0,1130.052,467.937,183.037,119.372,23.0,0101000020110f00001184d36b74fe4041cc3df9415ee048c1,20.00936966670929,-28.092211366654947,742.0453332907093,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-1
2025-11V4,GX010614,135310,GX010614_135310,187650.0,916.77502,592.08377,606.40823,728.96326,23.0,0101000020110f00004a38c9d947fe4041eb34e9976be048c1,20.00856890002797,-28.092422733325876,742.3576666853147,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-1
2025-11V4,GX010614,135192,GX010614_135192,173410.0,2022.953,892.901,348.565,380.397,7.0,0101000020110f0000955241d468fe404122987bff5de048c1,20.009161399955644,-28.092207250013786,738.4710000959037,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-1
2025-11V4,GX010614,135200,GX010614_135200,173570.0,1948.147,959.749,311.958,350.157,7.0,0101000020110f00007f8e67696bfe4041e427dc125de048c1,20.0092078,-28.0921926,738.422,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-1
2025-11V4,GX010614,135203,GX010614_135203,174040.0,1668.021,763.979,334.241,483.853,7.0,0101000020110f0000ff13c6fa71fe40412b738b075be048c1,20.009325799974427,-28.092160200006393,738.128000047952,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-1
2025-11V4,GX010614,135294,GX010614_135294,184950.0,553.88518,986.80628,547.518,418.59724,15.0,0101000020110f00009880e6c07ffe404189ebca855ae048c1,20.00957326665175,-28.092152166670928,741.9073333546454,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-1
2025-11V4,GX010614,135294,GX010614_135294,184950.0,12.73325,919.95811,498.178,350.15716,15.0,0101000020110f00009880e6c07ffe404189ebca855ae048c1,20.00957326665175,-28.092152166670928,741.9073333546454,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-1
2025-11V4,GX010614,135297,GX010614_135297,185510.0,1733.277,1204.859,197.362,113.005,49.0,0101000020110f000038f3ab6578fe40415b51b5025de048c1,20.0094411,-28.0921916,742.025,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-1
2025-11V4,GX010614,135355,GX010614_135355,12710.0,1039.32951,1354.47097,152.796,100.272,49.0,0101000020110f00009546e6085ddb40414dc2b98cb3e648c1,19.8479714,-28.1179053,769.496,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-31
2025-11V4,GX010614,135355,GX010614_135355,12710.0,1174.61758,588.90005,98.681,305.592,49.0,0101000020110f00009546e6085ddb40414dc2b98cb3e648c1,19.8479714,-28.1179053,769.496,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-31
2025-11V4,GX010614,135355,GX010614_135355,12710.0,1152.33495,911.9999,181.445,171.895,49.0,0101000020110f00009546e6085ddb40414dc2b98cb3e648c1,19.8479714,-28.1179053,769.496,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-31
2025-11V4,GX010614,135357,GX010614_135357,12700.0,1102.995,657.34,173.487,315.142,49.0,0101000020110f0000a38b00e15cdb4041cb58578eb3e648c1,19.847968599966432,-28.1179054000012,769.5020000719278,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-31
2025-11V4,GX010614,135362,GX010614_135362,12840.0,795.812,1005.906,475.895,280.125,49.0,0101000020110f0000fde7c3bf5edb4041887d6a7ab3e648c1,19.848002199984816,-28.11790416666773,769.4823333626374,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-31
2025-11V4,GX010614,135467,GX010614_135467,13080.0,276.94203,1018.63874,377.21504,202.13565,49.0,0101000020110f00007efbdf0962db40411f3e8f1ab3e648c1,19.848061299984014,-28.117898233335463,769.497999992008,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-31
2025-11V4,GX010614,135467,GX010614_135467,13080.0,1491.351,568.209,254.659,135.288,49.0,0101000020110f00007efbdf0962db40411f3e8f1ab3e648c1,19.848061299984014,-28.117898233335463,769.497999992008,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-31
2025-11V4,GX010614,135472,GX010614_135472,13120.0,1671.204,947.016,350.157,160.754,49.0,0101000020110f0000affbc99962db40419ccb0405b3e648c1,19.8480714,-28.1178969,769.481,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-31
2025-11V4,GX010614,135472,GX010614_135472,13120.0,862.65939,1270.11538,278.534,120.963,49.0,0101000020110f0000affbc99962db40419ccb0405b3e648c1,19.8480714,-28.1178969,769.481,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-31
2025-11V4,GX010614,135472,GX010614_135472,13120.0,477.487,779.895,385.173,146.43,49.0,0101000020110f0000affbc99962db40419ccb0405b3e648c1,19.8480714,-28.1178969,769.481,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-31
2025-11V4,GX010614,135502,GX010614_135502,13320.0,502.95335,865.84248,1664.83723,385.173,49.0,0101000020110f00009a46756765db4041a8bb9e81b2e648c1,19.848121766650948,-28.11788876666933,769.4693333386614,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-31
2025-11V4,GX010614,136407,GX010614_136407,31610.0,886.53435,864.25135,296.042,246.702,49.0,0101000020110f000008ee3d68a1db404190fafd98a9e648c1,19.8491998,-28.1177476,778.995,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-31
2025-11V4,GX010614,136407,GX010614_136407,31610.0,606.408,814.911,272.168,132.105,49.0,0101000020110f000008ee3d68a1db404190fafd98a9e648c1,19.8491998,-28.1177476,778.995,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-31
2025-11V4,GX010614,136407,GX010614_136407,31610.0,23.874,876.984,286.492,116.189,49.0,0101000020110f000008ee3d68a1db404190fafd98a9e648c1,19.8491998,-28.1177476,778.995,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-31
2025-11V4,GX010614,136409,GX010614_136409,31660.0,969.298,701.906,229.194,200.544,49.0,0101000020110f000021628ef0a1db4041eb2e9b8ca9e648c1,19.849209366655746,-28.117746833333868,778.9683334025974,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-31
2025-11V4,GX010614,136409,GX010614_136409,31660.0,475.895,673.257,224.419,76.397,49.0,0101000020110f000021628ef0a1db4041eb2e9b8ca9e648c1,19.849209366655746,-28.117746833333868,778.9683334025974,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-31
2025-11V4,GX010614,136409,GX010614_136409,31660.0,389.948,849.927,249.884,101.864,49.0,0101000020110f000021628ef0a1db4041eb2e9b8ca9e648c1,19.849209366655746,-28.117746833333868,778.9683334025974,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-31
2025-11V4,GX010614,136472,GX010614_136472,32770.0,1566.157,507.728,135.288,113.005,49.0,0101000020110f00000e912dadaedb40416929561da8e648c1,19.84943819996883,-28.117724100003596,778.2610002397593,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-31
2025-11V4,GX010614,136472,GX010614_136472,32770.0,1776.251,714.639,230.786,257.843,49.0,0101000020110f00000e912dadaedb40416929561da8e648c1,19.84943819996883,-28.117724100003596,778.2610002397593,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-31
2025-11V4,GX010614,136480,GX010614_136480,32920.0,1570.932,507.728,106.639,98.68,49.0,0101000020110f00003f60ea95b0db4041825d05d3a7e648c1,19.8494725,-28.1177195,778.141,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-31
2025-11V4,GX010614,136480,GX010614_136480,32920.0,1492.942,415.414,81.173,65.256,49.0,0101000020110f00003f60ea95b0db4041825d05d3a7e648c1,19.8494725,-28.1177195,778.141,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-31
2025-11V4,GX010614,135298,GX010614_135298,185530.0,1648.921,999.539,181.445,95.498,49.0,0101000020110f00005679c70478fe4041948265215de048c1,20.0094343,-28.0921935,742.031,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-1
2025-11V4,GX010615,136285,GX010615_136285,30600.0,1844.691,923.141,237.152,195.77,11.0,0101000020110f00006614ea109ef940417af0c031cce148c1,19.987121,-28.0980112,753.053,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-3
2025-11V4,GX010616,134909,GX010616_134909,147350.0,798.995,525.236,256.251,281.717,24.0,0101000020110f0000d4e083bcb4da40414cc3c911c9e648c1,19.844947699923274,-28.118246300003594,772.9409999880121,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-32
2025-11V4,GX010616,134909,GX010616_134909,147350.0,1287.62292,744.87974,358.115,385.173,24.0,0101000020110f0000d4e083bcb4da40414cc3c911c9e648c1,19.844947699923274,-28.118246300003594,772.9409999880121,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-32
2025-11V4,GX010616,134953,GX010616_134953,148960.0,1418.136,579.351,232.377,151.204,24.0,0101000020110f00003a04a9717cda404183a5d6d8cae648c1,19.843936333420178,-28.118274466664534,772.8543333546453,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-32
2025-11V4,GX010616,134953,GX010616_134953,148960.0,924.733,576.168,262.618,178.261,24.0,0101000020110f00003a04a9717cda404183a5d6d8cae648c1,19.843936333420178,-28.118274466664534,772.8543333546453,1.00,NotRated,True,Keetmanshoop,Karasburg,T0301,T0301-32
