inspection_round,video_source,track_id,defect_id,frame_number,frame_x_min,frame_y_min,frame_x_max,frame_y_max,defect_class_id,geom,gps_longitude,gps_latitude,gps_altitude_m,confidence_detect,degree_classification,verified,ra_region,ra_area,road_no,segment_id_500m
2025-10V4,GX020590,135687,GX020590_135687,53310.0,1967.059,937.98,435.25,87.725,2.0,0101000020110f00008c903c8a4e373e41c8bfc508cda447c1,17.788785466725276,-26.804229800043156,700.5166667172828,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-91
2025-10V4,GX020590,135687,GX020590_135687,53310.0,2461.354,1233.208,232.808,97.846,2.0,0101000020110f00008c903c8a4e373e41c8bfc508cda447c1,17.788785466725276,-26.804229800043156,700.5166667172828,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-91
2025-10V4,GX020590,135689,GX020590_135689,53310.0,1987.30288,946.41491,408.258,87.725,2.0,0101000020110f00008c903c8a4e373e41c8bfc508cda447c1,17.788785466725276,-26.804229800043156,700.5166667172828,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-91
2025-10V4,GX020590,135689,GX020590_135689,53310.0,2463.04101,1251.76493,232.808,80.976,2.0,0101000020110f00008c903c8a4e373e41c8bfc508cda447c1,17.788785466725276,-26.804229800043156,700.5166667172828,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-91
2025-10V4,GX020590,135690,GX020590_135690,53320.0,1847.281,814.828,367.769,114.717,2.0,0101000020110f00004b2441b94d373e41060191b2cca447c1,17.78877813345055,-26.804224400086312,700.5103334345655,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-91
2025-10V4,GX020590,135690,GX020590_135690,53320.0,2189.74481,1002.08691,352.586,107.969,2.0,0101000020110f00004b2441b94d373e41060191b2cca447c1,17.78877813345055,-26.804224400086312,700.5103334345655,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-91
2025-10V4,GX020590,135693,GX020590_135693,54050.0,1553.74,792.897,676.493,123.152,2.0,0101000020110f0000ce70f26b07373e41882b3245aca447c1,17.7881466,-26.8037044,699.766,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-91
2025-10V4,GX020590,135599,GX020590_135599,1150.0,1801.731,926.171,123.152,96.16,9.0,0101000020110f000049e7f8fc5d543e416eab2f4586a347c1,17.85561516683716,-26.798989733303497,744.2606665494505,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-77
2025-10V4,GX020590,135873,GX020590_135873,56550.0,1823.663,948.102,452.119,443.685,9.0,0101000020110f000018896c8954363e41d4b5d17e24a447c1,17.78653965,-26.8015271,698.0735,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-91
2025-10V4,GX020590,135874,GX020590_135874,56570.0,1629.65594,757.469,575.27192,502.731,9.0,0101000020110f00001c14119053363e415942604d23a447c1,17.786530899944054,-26.801507966544655,698.0686665654346,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-91
2025-10V4,GX020590,135916,GX020590_135916,62280.0,1553.7401,673.11922,111.343,79.28922,9.0,0101000020110f0000ffd6afa052363e41df99bfe4bba247c1,17.786522499999997,-26.79574425,704.039,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-93
2025-10V4,GX020590,135486,GX020590_135486,1310.0,1621.221,1280.444,323.907,232.808,14.0,0101000020110f0000aec2dea645543e414761dfa088a347c1,17.855396549807594,-26.799027550032967,744.3355001618376,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-77
2025-10V4,GX020590,135654,GX020590_135654,1190.0,489.23383,1177.53603,323.907,204.129,14.0,0101000020110f0000fa74177557543e41cfda47e886a347c1,17.855556499808195,-26.798999950032965,744.2825000419579,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-77
2025-10V4,GX020590,135654,GX020590_135654,1190.0,838.44596,845.19384,190.633,128.213,14.0,0101000020110f0000fa74177557543e41cfda47e886a347c1,17.855556499808195,-26.798999950032965,744.2825000419579,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-77
2025-10V4,GX020590,135679,GX020590_135679,1200.0,789.52306,922.7969,202.441,129.9,14.0,0101000020110f0000ece821ad55543e413a012e1487a347c1,17.8555405,-26.7990027,744.286,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-77
2025-10V4,GX020590,135684,GX020590_135684,1200.0,787.8361,914.36194,234.495,126.52596,14.0,0101000020110f0000ece821ad55543e413a012e1487a347c1,17.8555405,-26.7990027,744.286,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-77
2025-10V4,GX020590,135714,GX020590_135714,1200.0,787.83601,927.8579,205.815,102.908,14.0,0101000020110f0000ece821ad55543e413a012e1487a347c1,17.8555405,-26.7990027,744.286,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-77
2025-10V4,GX020590,135852,GX020590_135852,1200.0,813.14095,921.10988,188.94562,119.77802,14.0,0101000020110f0000ece821ad55543e413a012e1487a347c1,17.8555405,-26.7990027,744.286,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-77
2025-10V4,GX020590,135914,GX020590_135914,1280.0,617.447,1078.00194,274.984,188.946,14.0,0101000020110f00004a3b58fd4a543e4161622c1d88a347c1,17.8554445,-26.7990193,744.301,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-77
2025-10V4,GX020590,135914,GX020590_135914,1280.0,1572.297,1086.43691,241.244,126.526,14.0,0101000020110f00004a3b58fd4a543e4161622c1d88a347c1,17.8554445,-26.7990193,744.301,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-77
2025-10V4,GX020590,135921,GX020590_135921,1290.0,860.377,867.125,180.511,128.214,14.0,0101000020110f0000920ece3649543e41c8ab124988a347c1,17.85542855,-26.79902205,744.3115,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-77
2025-10V4,GX020590,135921,GX020590_135921,1290.0,1503.13,877.248,173.762,134.961,14.0,0101000020110f0000920ece3649543e41c8ab124988a347c1,17.85542855,-26.79902205,744.3115,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-77
2025-10V4,GX020590,135934,GX020590_135934,1370.0,1486.26,914.362,229.434,222.686,14.0,0101000020110f000055bf53c33c543e414405c67a89a347c1,17.8553167,-26.7990412,744.353,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-77
2025-10V4,GX020590,135941,GX020590_135941,1380.0,1466.016,1025.705,251.365,140.022,14.0,0101000020110f0000b2675a933b543e413c270a9889a347c1,17.855306033418582,-26.799043033318682,744.3583332907093,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-77
2025-10V4,GX020590,135941,GX020590_135941,1380.0,1445.771,797.958,187.259,134.961,14.0,0101000020110f0000b2675a933b543e413c270a9889a347c1,17.855306033418582,-26.799043033318682,744.3583332907093,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-77
2025-10V4,GX020590,135940,GX020590_135940,1380.0,1498.06881,1035.827,224.37319,111.343,14.0,0101000020110f0000b2675a933b543e413c270a9889a347c1,17.855306033418582,-26.799043033318682,744.3583332907093,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-77
2025-10V4,GX020590,135939,GX020590_135939,1380.0,1521.68701,1029.079,197.38099,131.587,14.0,0101000020110f0000b2675a933b543e413c270a9889a347c1,17.855306033418582,-26.799043033318682,744.3583332907093,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-77
2025-10V4,GX020590,135936,GX020590_135936,1370.0,1509.878,927.85794,215.938,209.19006,14.0,0101000020110f000055bf53c33c543e414405c67a89a347c1,17.8553167,-26.7990412,744.353,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-77
2025-10V4,GX020590,135936,GX020590_135936,1370.0,824.95,910.988,151.831,114.717,14.0,0101000020110f000055bf53c33c543e414405c67a89a347c1,17.8553167,-26.7990412,744.353,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-77
2025-10V4,GX020590,135934,GX020590_135934,1370.0,840.133,907.614,134.961,138.335,14.0,0101000020110f000055bf53c33c543e414405c67a89a347c1,17.8553167,-26.7990412,744.353,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-77
2025-10V4,GX020590,135923,GX020590_135923,1300.0,959.911,749.034,140.022,114.717,14.0,0101000020110f0000dbe1437047543e4140f5f87488a347c1,17.8554126,-26.7990248,744.322,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-77
2025-10V4,GX020590,135263,GX020590_135263,29340.0,1678.5792,937.98012,185.572,227.747,14.0,0101000020110f0000ed7920244c443e413557042713a547c1,17.818659850000003,-26.8053542,726.7529999999999,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-84
2025-10V4,GX020590,135685,GX020590_135685,7560.0,587.08097,1157.2919,263.174,280.04396,14.0,0101000020110f0000e4893e68b6503e4104f7c7c7e0a347c1,17.8472107,-26.8004412,747.403,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-79
2025-10V4,GX020590,135538,GX020590_135538,7100.0,916.04899,686.61477,204.129,259.8,14.0,0101000020110f0000e5e1fd01f8503e41a14db75edaa347c1,17.8478,-26.8003384,747.216,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-79
2025-10V4,GX020590,135678,GX020590_135678,52400.0,5.06091,990.27747,1084.75,151.8313,2.0,0101000020110f000001bf0530b1373e41dd9118d1efa447c1,17.789671633202797,-26.804787566595802,701.1913334505495,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-90
2025-10V4,GX020590,135678,GX020590_135678,52400.0,2186.37099,1049.32279,401.509,74.229,2.0,0101000020110f000001bf0530b1373e41dd9118d1efa447c1,17.789671633202797,-26.804787566595802,701.1913334505495,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-90
2025-10V4,GX020591,135114,GX020591_135114,173160.0,1525.06109,1057.75799,118.091,119.778,0.0,0101000020110f000083c9cba05f443d41bc764f09619747c1,17.230115,-26.7491172,935.513,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,M0031,M0031-3
2025-10V4,GX020591,135161,GX020591_135161,193480.0,1300.6881,1374.917,131.587,140.022,0.0,0101000020110f0000cdf23bc679463d418fd97236e69147c1,17.23494924994905,-26.72660855016004,931.7144998861144,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,M0031,M0031-8
2025-10V4,GX020591,135161,GX020591_135161,193480.0,1179.22306,1049.32294,458.868,72.542,2.0,0101000020110f0000cdf23bc679463d418fd97236e69147c1,17.23494924994905,-26.72660855016004,931.7144998861144,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,M0031,M0031-8
2025-10V4,GX020591,135115,GX020591_135115,173450.0,1533.496,885.683,374.517,75.915,2.0,0101000020110f0000058d9b7d57443d41efc22cc54d9747c1,17.2300419,-26.7488081,935.569,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,M0031,M0031-3
2025-10V4,GX020591,135115,GX020591_135115,173450.0,1854.029,1211.276,347.525,75.916,2.0,0101000020110f0000058d9b7d57443d41efc22cc54d9747c1,17.2300419,-26.7488081,935.569,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,M0031,M0031-3
2025-10V4,GX020591,135116,GX020591_135116,173540.0,1825.35,1320.93188,355.96,72.542,2.0,0101000020110f00009d21a9d154443d419caae054479747c1,17.2300179,-26.7487048,935.584,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,M0031,M0031-3
2025-10V4,GX020591,135116,GX020591_135116,173540.0,1678.579,877.248,202.442,72.541,2.0,0101000020110f00009d21a9d154443d419caae054479747c1,17.2300179,-26.7487048,935.584,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,M0031,M0031-3
2025-10V4,GX020591,135161,GX020591_135161,193480.0,1202.841,1056.071,406.571,70.855,2.0,0101000020110f0000cdf23bc679463d418fd97236e69147c1,17.23494924994905,-26.72660855016004,931.7144998861144,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,M0031,M0031-8
2025-10V4,GX020591,135161,GX020591_135161,193480.0,298.602,1017.2697,566.836,64.10624,2.0,0101000020110f0000cdf23bc679463d418fd97236e69147c1,17.23494924994905,-26.72660855016004,931.7144998861144,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,M0031,M0031-8
2025-10V4,GX020591,135893,GX020591_135893,9020.0,1675.205,894.118,118.091,131.587,9.0,0101000020110f0000e93a200ecc933d419097bb6d19a147c1,17.4127643,-26.7890331,982.518,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-173
2025-10V4,GX020591,135893,GX020591_135893,9020.0,1580.733,705.172,72.541,79.29,9.0,0101000020110f0000e93a200ecc933d419097bb6d19a147c1,17.4127643,-26.7890331,982.518,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-173
2025-10V4,GX020591,135015,GX020591_135015,157440.0,1719.0677,528.03516,495.9827,323.90713,17.0,0101000020110f00008adc592218463d41443cf546d59947c1,17.234072133391408,-26.75919603336104,942.7636667572427,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-212
2025-10V4,GX020591,135016,GX020591_135016,157450.0,2064.90526,792.897,474.051,379.578,17.0,0101000020110f000009cc445317463d41e543a30fd59947c1,17.234064866782816,-26.759192566722078,942.7523335144855,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-212
2025-10V4,GX020591,135017,GX020591_135017,157500.0,1940.06626,703.485,426.815,323.907,17.0,0101000020110f00002656a0bd11463d41b28dc692d39947c1,17.2340147,-26.7591687,942.664,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-212
2025-10V4,GX020591,135018,GX020591_135018,157510.0,1714.00663,531.41004,463.929,269.922,17.0,0101000020110f0000052b4bf310463d41a7ee845cd39947c1,17.234007600056742,-26.759165300027174,942.6576667172827,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-212
2025-10V4,GX020591,135142,GX020591_135142,187940.0,1926.57088,757.46901,215.93744,178.824,17.0,0101000020110f00006a4f305b9d453d41532ee9ef649347c1,17.23296920005155,-26.73274989984056,932.0725001378615,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,M0031,M0031-6
2025-10V4,GX020591,135142,GX020591_135142,187940.0,1533.49569,489.23464,134.962,136.648,17.0,0101000020110f00006a4f305b9d453d41532ee9ef649347c1,17.23296920005155,-26.73274989984056,932.0725001378615,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,M0031,M0031-6
2025-10V4,GX020591,135142,GX020591_135142,187940.0,371.14307,600.57672,146.77,124.839,17.0,0101000020110f00006a4f305b9d453d41532ee9ef649347c1,17.23296920005155,-26.73274989984056,932.0725001378615,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,M0031,M0031-6
2025-10V4,GX020591,135149,GX020591_135149,190360.0,1842.22,668.058,226.06,207.502,17.0,0101000020110f000037a3a9f3fc453d418a8ef323bf9247c1,17.23382794994905,-26.73008950015824,933.65450002997,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,M0031,M0031-7
2025-10V4,GX020591,135149,GX020591_135149,190360.0,285.10497,637.69177,153.519,140.022,17.0,0101000020110f000037a3a9f3fc453d418a8ef323bf9247c1,17.23382794994905,-26.73008950015824,933.65450002997,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,M0031,M0031-7
2025-10V4,GX020591,135149,GX020591_135149,190360.0,1546.992,495.982,182.198,150.145,17.0,0101000020110f000037a3a9f3fc453d418a8ef323bf9247c1,17.23382794994905,-26.73008950015824,933.65450002997,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,M0031,M0031-7
2025-10V4,GX020591,135150,GX020591_135150,190300.0,2245.416,909.301,293.541,288.479,17.0,0101000020110f000061f26290fa453d415cd74d3fc39247c1,17.2338065,-26.7301554,933.665,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,M0031,M0031-7
2025-10V4,GX020591,135150,GX020591_135150,190300.0,1793.296,630.943,227.747,192.32,17.0,0101000020110f000061f26290fa453d415cd74d3fc39247c1,17.2338065,-26.7301554,933.665,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,M0031,M0031-7
2025-10V4,GX020591,135150,GX020591_135150,190300.0,106.28178,706.85891,175.45,146.77,17.0,0101000020110f000061f26290fa453d415cd74d3fc39247c1,17.2338065,-26.7301554,933.665,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,M0031,M0031-7
2025-10V4,GX020591,135150,GX020591_135150,190300.0,853.62899,435.24984,141.71,111.343,17.0,0101000020110f000061f26290fa453d415cd74d3fc39247c1,17.2338065,-26.7301554,933.665,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,M0031,M0031-7
2025-10V4,GX020591,135159,GX020591_135159,192360.0,1779.8,642.752,253.052,219.312,17.0,0101000020110f00002e7ad9014d463d41c2277503349247c1,17.2345471,-26.727857,931.753,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,M0031,M0031-7
2025-10V4,GX020591,135159,GX020591_135159,192360.0,2159.378,882.309,354.273,286.792,17.0,0101000020110f00002e7ad9014d463d41c2277503349247c1,17.2345471,-26.727857,931.753,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,M0031,M0031-7
2025-10V4,GX020591,135159,GX020591_135159,192360.0,615.76061,497.66877,192.319,143.397,17.0,0101000020110f00002e7ad9014d463d41c2277503349247c1,17.2345471,-26.727857,931.753,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,M0031,M0031-7
2025-10V4,GX020591,135160,GX020591_135160,192730.0,1892.83,732.164,222.686,232.808,17.0,0101000020110f0000c1d228955b463d41bbbff7291a9247c1,17.23467803331069,-26.72744220007193,931.5990000399601,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,M0031,M0031-8
2025-10V4,GX020591,135160,GX020591_135160,192730.0,1577.358,511.165,170.389,121.465,17.0,0101000020110f0000c1d228955b463d41bbbff7291a9247c1,17.23467803331069,-26.72744220007193,931.5990000399601,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,M0031,M0031-8
2025-10V4,GX020591,135160,GX020591_135160,192730.0,344.15092,615.75987,195.6937,140.023,17.0,0101000020110f0000c1d228955b463d41bbbff7291a9247c1,17.23467803331069,-26.72744220007193,931.5990000399601,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,M0031,M0031-8
2025-10V4,GX020591,135160,GX020591_135160,192730.0,2306.149,1078.002,253.052,244.617,17.0,0101000020110f0000c1d228955b463d41bbbff7291a9247c1,17.23467803331069,-26.72744220007193,931.5990000399601,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,M0031,M0031-8
2025-10V4,GX020591,135031,GX020591_135031,159020.0,1327.68035,661.3099,553.34074,501.04304,15.0,0101000020110f000088d135189c453d41ddf90d97b59947c1,17.232957866594205,-26.75868769997283,941.3786666773227,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-212
2025-10V4,GX020591,135891,GX020591_135891,9000.0,787.83603,840.13273,239.556,155.20578,14.0,0101000020110f00003525b57ecf933d416bd1276419a147c1,17.4127952,-26.7890325,982.443,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-173
2025-10V4,GX020591,135893,GX020591_135893,9020.0,467.30288,1164.03984,506.104,180.511,14.0,0101000020110f0000e93a200ecc933d419097bb6d19a147c1,17.4127643,-26.7890331,982.518,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-173
2025-10V4,GX020591,135932,GX020591_135932,9460.0,474.051,1184.28377,200.755,113.03,14.0,0101000020110f0000298239488d933d41df1dbc2d1ba147c1,17.41220040008152,-26.78906116665974,983.0823332187812,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-173
2025-10V4,GX020591,135047,GX020591_135047,11770.0,786.149,818.202,185.571,119.778,14.0,0101000020110f000094a6fcfc51923d41da19c20648a147c1,17.409368066811588,-26.78978043326993,988.6339997922078,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-173
2025-10V4,GX020591,135047,GX020591_135047,11770.0,229.434,1363.108,231.121,107.969,14.0,0101000020110f000094a6fcfc51923d41da19c20648a147c1,17.409368066811588,-26.78978043326993,988.6339997922078,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-173
2025-10V4,GX020591,135246,GX020591_135246,19540.0,813.141,1079.689,259.8,352.586,14.0,0101000020110f0000d4d7f1d1358f3d411dc108afdaa247c1,17.40221596677962,-26.796238033217183,952.6903344575425,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-175
2025-10V4,GX020591,135246,GX020591_135246,19540.0,1700.511,954.85,187.258,165.328,14.0,0101000020110f0000d4d7f1d1358f3d411dc108afdaa247c1,17.40221596677962,-26.796238033217183,952.6903344575425,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-175
2025-10V4,GX020591,135259,GX020591_135259,26670.0,541.53181,1302.37481,249.678,175.45,14.0,0101000020110f000029064380558c3d41f38d7c1439a447c1,17.3956015,-26.8018572,922.021,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-177
2025-10V4,GX020591,135270,GX020591_135270,29470.0,1025.705,796.271,197.38,94.47262,14.0,0101000020110f0000b1c74cd3d48a3d4178b696f079a447c1,17.3921459,-26.8028973,923.625,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-178
2025-10V4,GX020591,135277,GX020591_135277,29540.0,897.492,931.232,229.434,273.2963,14.0,0101000020110f0000328ec0a3ca8a3d41aca1ef6a7ba447c1,17.3920544,-26.802921,923.593,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-178
2025-10V4,GX020591,135278,GX020591_135278,29530.0,705.172,1218.024,313.785,268.236,14.0,0101000020110f00008c425956cc8a3d41e69de02b7ba447c1,17.392069650182815,-26.802917049952647,923.6105002097894,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-178
2025-10V4,GX020591,135281,GX020591_135281,30790.0,755.78286,954.85058,268.235,269.922,14.0,0101000020110f00009d1e296d178a3d41e83d30b295a447c1,17.3904445,-26.8033424,921.632,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-178
2025-10V4,GX020591,135439,GX020591_135439,53500.0,809.76645,862.06393,274.984,303.663,14.0,0101000020110f000028f4297beb7c3d41cf96bf7c5aa547c1,17.3601538,-26.8064981,901.678,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-185
2025-10V4,GX020591,135439,GX020591_135439,53500.0,576.959,1255.139,281.731,190.632,14.0,0101000020110f000028f4297beb7c3d41cf96bf7c5aa547c1,17.3601538,-26.8064981,901.678,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-185
2025-10V4,GX020591,135440,GX020591_135440,53510.0,885.68251,799.64523,182.198,286.792,14.0,0101000020110f0000dd84aba0e97c3d417c1768625aa547c1,17.3601371498004,-26.80649644998022,901.6820000479519,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-185
2025-10V4,GX020591,135442,GX020591_135442,53530.0,877.248,882.309,190.632,148.457,14.0,0101000020110f0000d33d21ede57c3d41ba13ed2c5aa547c1,17.360103900199,-26.80649310002038,901.6914999340662,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-185
2025-10V4,GX020591,135954,GX020591_135954,120110.0,759.156,1059.445,197.381,156.892,14.0,0101000020110f0000549cf857d1583d41ff23e368709f47c1,17.27713026651269,-26.78221643326993,951.994,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-202
2025-10V4,GX020591,135956,GX020591_135956,121100.0,1627.969,1246.704,271.609,204.128,14.0,0101000020110f000003cc6e674b583d41a1c86777519f47c1,17.27592706658861,-26.7817201333011,952.1226666853147,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-202
2025-10V4,GX020591,135960,GX020591_135960,121240.0,651.188,1150.544,195.693,143.396,14.0,0101000020110f0000a772646638583d41b7ead2104d9f47c1,17.275756350175623,-26.78164955007253,952.165999988012,1.00,NotRated,True,Keetmanshoop,Keetmanshoop,T0401,T0401-202
