inspection_round,video_source,track_id,defect_id,frame_number,frame_x_min,frame_y_min,frame_x_max,frame_y_max,defect_class_id
2025-11V4,GX010614,1741,GX010614_1741,13120.0,862.65939,1270.11538,278.534,120.963,49.0
2025-11V4,GX010614,1741,GX010614_1741,13120.0,477.487,779.895,385.173,146.43,49.0
2025-11V4,GX010614,1792,GX010614_1792,13320.0,502.95335,865.84248,1664.83723,385.173,49.0
2025-11V4,GX010614,9242,GX010614_9242,31610.0,886.53435,864.25135,296.042,246.702,49.0
2025-11V4,GX010614,9242,GX010614_9242,31610.0,606.408,814.911,272.168,132.105,49.0
2025-11V4,GX010614,9242,GX010614_9242,31610.0,23.874,876.984,286.492,116.189,49.0
2025-11V4,GX010614,9269,GX010614_9269,31660.0,969.298,701.906,229.194,200.544,49.0
2025-11V4,GX010614,9269,GX010614_9269,31660.0,475.895,673.257,224.419,76.397,49.0
2025-11V4,GX010614,9269,GX010614_9269,31660.0,389.948,849.927,249.884,101.864,49.0
2025-11V4,GX010614,9811,GX010614_9811,32770.0,1566.157,507.728,135.288,113.005,49.0
2025-11V4,GX010614,9811,GX010614_9811,32770.0,1776.251,714.639,230.786,257.843,49.0
2025-11V4,GX010614,9916,GX010614_9916,32920.0,1570.932,507.728,106.639,98.68,49.0
2025-11V4,GX010614,9916,GX010614_9916,32920.0,1492.942,415.414,81.173,65.256,49.0
2025-11V4,GX010614,13919,GX010614_13919,185530.0,1648.921,999.539,181.445,95.498,49.0
2025-11V4,GX010615,745,GX010615_745,30600.0,1844.691,923.141,237.152,195.77,11.0
2025-11V4,GX010616,10150,GX010616_10150,147350.0,798.995,525.236,256.251,281.717,24.0
2025-11V4,GX010616,10150,GX010616_10150,147350.0,1287.62292,744.87974,358.115,385.173,24.0
2025-11V4,GX010616,10225,GX010616_10225,148960.0,1418.136,579.351,232.377,151.204,24.0
2025-11V4,GX010616,10225,GX010616_10225,148960.0,924.733,576.168,262.618,178.261,24.0
2025-11V4,GX010616,10226,GX010616_10226,149120.0,1400.628,569.801,233.969,206.911,24.0
2025-11V4,GX010616,10226,GX010616_10226,149120.0,982.031,627.099,175.079,160.754,24.0
2025-11V4,GX010616,10228,GX010616_10228,149080.0,1424.503,608.0,235.56,211.686,24.0
2025-11V4,GX010616,10228,GX010616_10228,149080.0,935.874,711.455,165.529,227.603,24.0
2025-11V4,GX010616,10229,GX010616_10229,148970.0,1395.853,593.675,313.55,324.691,24.0
2025-11V4,GX010616,10230,GX010616_10230,148970.0,1434.05235,671.665,304.0,327.874,24.0
2025-11V4,GX010616,10231,GX010616_10231,148980.0,1435.644,630.283,315.141,326.282,24.0
2025-11V4,GX010616,10233,GX010616_10233,148980.0,1453.152,652.565,359.707,434.514,24.0
2025-11V4,GX010616,10246,GX010616_10246,149340.0,1391.079,705.089,369.256,375.623,24.0
2025-11V4,GX010616,10246,GX010616_10246,149340.0,674.84769,907.22491,296.04236,238.744,24.0
2025-11V4,GX010616,10248,GX010616_10248,149010.0,1421.319,657.34,353.341,426.555,24.0
2025-11V4,GX010616,10248,GX010616_10248,149010.0,789.445,876.984,243.518,238.744,24.0
2025-11V4,GX010616,10256,GX010616_10256,149020.0,1384.712,544.335,304.0,307.183,24.0
2025-11V4,GX010616,10256,GX010616_10256,149020.0,1005.90569,582.534,138.471,189.403,24.0
2025-11V4,GX010616,10288,GX010616_10288,149510.0,1419.728,700.314,339.015,288.084,24.0
2025-11V4,GX010616,10298,GX010616_10298,149320.0,1429.27748,749.65449,366.073,359.707,24.0
2025-11V4,GX010616,10432,GX010616_10432,150300.0,733.73788,798.9952,327.875,472.712,24.0
2025-11V4,GX010616,10433,GX010616_10433,150300.0,1481.80124,969.29832,635.057,444.063,24.0
2025-11V4,GX010616,10439,GX010616_10439,150310.0,989.99,485.445,276.942,173.487,24.0
2025-11V4,GX010616,10683,GX010616_10683,150830.0,1558.199,537.969,155.979,128.921,9.0
2025-11V4,GX010616,10683,GX010616_10683,150830.0,1497.717,402.681,73.215,97.089,9.0
2025-11V4,GX010616,11064,GX010616_11064,151490.0,1157.10974,348.56552,141.655,81.173,24.0
2025-11V4,GX010616,11061,GX010616_11061,151450.0,1395.853,401.089,167.121,184.628,24.0
2025-11V4,GX010616,11060,GX010616_11060,151480.0,1176.209,369.257,119.372,105.047,24.0
2025-11V4,GX010616,11058,GX010616_11058,151520.0,1091.853,370.848,198.953,179.854,24.0
2025-11V4,GX010616,11057,GX010616_11057,151440.0,1088.67048,370.84854,179.853,181.445,24.0
2025-11V4,GX010616,11050,GX010616_11050,151430.0,1115.728,374.031,159.162,143.246,24.0
2025-11V4,GX010616,11050,GX010616_11050,151430.0,1373.57068,381.99,198.95332,272.167,24.0
2025-11V4,GX010616,10983,GX010616_10983,151300.0,1354.47164,331.0579,119.371,162.345,24.0
2025-11V4,GX010616,10984,GX010616_10984,151350.0,1333.78,374.031,213.278,197.362,24.0
2025-11V4,GX010616,10985,GX010616_10985,151300.0,1126.869,337.424,206.911,171.895,24.0
2025-11V4,GX010616,10987,GX010616_10987,151320.0,1357.65445,342.19931,117.7801,159.162,24.0
2025-11V4,GX010616,10990,GX010616_10990,151310.0,1144.377,337.42369,192.586,157.571,24.0
2025-11V4,GX010616,10993,GX010616_10993,151310.0,1351.288,343.791,155.979,211.685,24.0
2025-11V4,GX010616,10994,GX010616_10994,151320.0,1161.88462,332.64921,179.8536,226.01048,24.0
2025-11V4,GX010616,11000,GX010616_11000,151350.0,1340.147,385.173,187.811,267.392,24.0
2025-11V4,GX010616,11018,GX010616_11018,151370.0,1071.162,332.649,233.969,238.744,24.0
2025-11V4,GX010616,11034,GX010616_11034,151430.0,1087.079,366.073,210.094,195.77,24.0
2025-11V4,GX010616,10688,GX010616_10688,150800.0,1508.859,409.047,130.513,175.079,9.0
2025-11V4,GX010616,10688,GX010616_10688,150800.0,1625.047,596.859,297.634,359.706,9.0
2025-11V4,GX010616,10696,GX010616_10696,150820.0,1499.309,417.005,124.146,85.948,9.0
2025-11V4,GX010616,10696,GX010616_10696,150820.0,1593.215,563.435,152.795,135.288,9.0
2025-11V4,GX010616,10745,GX010616_10745,150900.0,1461.11,372.44,111.414,106.639,9.0
2025-11V4,GX010616,10752,GX010616_10752,150910.0,1454.743,358.115,109.822,101.864,9.0
2025-11V4,GX010616,10757,GX010616_10757,150920.0,1449.969,366.073,92.314,87.54,9.0
2025-11V4,GX010616,800,GX010616_800,27460.0,1962.471,872.209,359.707,318.325,11.0
2025-11V4,GX010616,803,GX010616_803,27310.0,1975.204,869.026,353.341,291.267,11.0
2025-11V4,GX010616,849,GX010616_849,27610.0,1866.974,754.429,259.434,232.377,11.0
2025-11V4,GX010616,9412,GX010616_9412,143510.0,1718.953,587.309,264.209,240.335,11.0
2025-11V4,GX010616,9540,GX010616_9540,143740.0,1691.895,541.152,246.702,187.811,11.0
2025-11V4,GX010616,11968,GX010616_11968,154930.0,1648.921,588.901,308.775,291.267,11.0
2025-11V4,GX010616,11972,GX010616_11972,154960.0,1704.628,582.534,248.293,248.293,11.0
2025-11V4,GX010616,11974,GX010616_11974,154980.0,1704.628,598.45,194.178,232.377,11.0
2025-11V4,GX010616,11976,GX010616_11976,155000.0,1672.796,590.492,218.052,227.602,11.0
2025-11V4,GX010616,11981,GX010616_11981,155030.0,1683.937,563.435,200.545,235.56,11.0
2025-11V4,GX010616,11983,GX010616_11983,155040.0,1639.372,530.01,227.602,218.053,11.0
2025-11V4,GX010616,11991,GX010616_11991,155060.0,1634.597,494.995,211.686,235.56,11.0
2025-11V4,GX010616,12003,GX010616_12003,155090.0,1628.23,482.262,264.21,305.591,11.0
2025-11V4,GX010616,12106,GX010616_12106,155270.0,1742.827,627.099,296.042,323.1,11.0
2025-11V4,GX010616,12120,GX010616_12120,155300.0,1746.01,612.775,272.168,297.633,11.0
2025-11V4,GX010616,12123,GX010616_12123,155300.0,1726.911,630.283,283.309,267.392,11.0
2025-11V4,GX010616,12124,GX010616_12124,155300.0,1701.445,623.916,278.534,253.068,11.0
2025-11V4,GX010616,12129,GX010616_12129,155310.0,1739.644,615.958,253.068,302.408,11.0
2025-11V4,GX010616,12133,GX010616_12133,155330.0,1722.136,666.89,297.634,233.969,11.0
2025-11V4,GX010616,12137,GX010616_12137,155330.0,1768.293,644.607,273.759,331.058,11.0
2025-11V4,GX010616,12144,GX010616_12144,155350.0,1707.812,560.251,278.534,280.126,11.0
2025-11V4,GX010616,12150,GX010616_12150,155400.0,1636.188,536.377,256.252,281.717,11.0
2025-11V4,GX010616,12166,GX010616_12166,155440.0,1720.545,566.618,237.151,286.492,11.0
2025-11V4,GX010616,12168,GX010616_12168,155420.0,1761.927,671.665,268.984,305.592,11.0
2025-11V4,GX010616,13639,GX010616_13639,159910.0,1878.115,762.387,264.21,292.859,11.0
2025-11V4,GX010616,13650,GX010616_13650,159950.0,1793.759,722.597,268.984,251.476,11.0
2025-11V4,GX010616,7060,GX010616_7060,138070.0,14.3249,1109.36139,864.251,302.408,49.0
2025-11V4,GX010616,9412,GX010616_9412,143510.0,1136.419,808.545,364.482,222.827,49.0
2025-11V4,GX010616,9540,GX010616_9540,143740.0,480.66975,695.53942,273.76,283.309,49.0
2025-11V4,GX010617,890,GX010617_890,14150.0,1091.85354,364.48143,135.288,366.074,24.0
2025-11V4,GX010617,890,GX010617_890,14150.0,1773.068,926.325,576.168,432.921,23.0
2025-11V4,GX010617,895,GX010617_895,14430.0,1079.12016,348.56518,184.629,452.021,24.0
2025-11V4,GX010617,895,GX010617_895,14430.0,1746.01,932.691,544.336,393.131,23.0
2025-11V4,GX010617,896,GX010617_896,14400.0,1130.052,389.948,141.655,257.843,24.0
2025-11V4,GX010617,896,GX010617_896,14400.0,907.22538,902.44999,568.209,389.948,23.0
2025-11V4,GX010617,897,GX010617_897,14430.0,1505.675,974.073,794.22,380.398,23.0
2025-11V4,GX010617,902,GX010617_902,14420.0,1109.361,456.796,163.93743,286.492,24.0
2025-11V4,GX010617,902,GX010617_902,14420.0,1836.733,1044.105,588.901,359.707,23.0
2025-11V4,GX010617,906,GX010617_906,14470.0,719.41407,829.23556,374.031,526.827,24.0
2025-11V4,GX010617,906,GX010617_906,14470.0,1701.445,779.895,595.267,515.686,23.0
2025-11V4,GX010617,937,GX010617_937,15640.0,859.476,579.351,335.833,483.853,24.0
2025-11V4,GX010617,937,GX010617_937,15640.0,1462.702,934.283,779.895,455.204,23.0
2025-11V4,GX010617,938,GX010617_938,15640.0,870.61775,549.10993,332.649,296.042,24.0
2025-11V4,GX010617,938,GX010617_938,15640.0,1505.675,889.717,639.833,417.006,23.0
2025-11V4,GX010617,942,GX010617_942,15670.0,961.34064,504.54436,292.858,206.911,24.0
2025-11V4,GX010617,944,GX010617_944,15680.0,934.28313,485.44503,345.382,291.267,24.0
2025-11V4,GX010617,950,GX010617_950,15700.0,956.56521,444.06257,308.775,299.225,24.0
2025-11V4,GX010617,954,GX010617_954,15880.0,932.691,401.089,302.408,332.649,24.0
2025-11V4,GX010617,957,GX010617_957,15780.0,1443.602,657.34,577.759,467.937,24.0
2025-11V4,GX010617,967,GX010617_967,15850.0,1445.194,593.675,507.727,399.498,24.0
2025-11V4,GX010617,971,GX010617_971,15840.0,1422.911,608.0,493.403,396.314,24.0
2025-11V4,GX010617,979,GX010617_979,15880.0,771.93726,560.25179,444.063,429.738,24.0
2025-11V4,GX010617,982,GX010617_982,15900.0,781.48654,603.22492,436.105,415.414,24.0
2025-11V4,GX010617,2248,GX010617_2248,24720.0,1449.969,418.597,329.466,316.733,24.0
2025-11V4,GX010618,306,GX010618_306,4530.0,348.56593,861.06757,491.811,469.529,23.0
2025-11V4,GX010618,319,GX010618_319,4510.0,424.963,603.225,496.587,483.854,23.0
2025-11V4,GX010618,336,GX010618_336,4550.0,361.298,697.131,518.87,565.026,23.0
2025-11V4,GX010618,2114,GX010618_2114,16180.0,533.19355,407.45561,362.89,230.785,23.0
2025-11V4,GX010618,10120,GX010618_10120,97680.0,1585.257,436.105,370.848,264.209,17.0
2025-11V4,GX010618,10120,GX010618_10120,97680.0,2054.785,849.927,471.121,445.654,17.0
2025-11V4,GX010618,10133,GX010618_10133,97770.0,1470.66,339.016,337.424,202.136,17.0
2025-11V4,GX010618,10133,GX010618_10133,97770.0,1991.12,806.953,399.498,289.675,17.0
2025-11V4,GX010618,10141,GX010618_10141,97950.0,1508.859,377.215,378.806,272.167,17.0
2025-11V4,GX010618,10141,GX010618_10141,97950.0,1811.267,814.911,515.686,337.424,17.0
2025-11V4,GX010618,10142,GX010618_10142,97860.0,1610.723,480.67,316.732,232.377,17.0
2025-11V4,GX010618,10142,GX010618_10142,97860.0,1951.32945,921.54974,515.686,407.45537,17.0
2025-11V4,GX010618,10147,GX010618_10147,98140.0,1524.775,439.288,370.848,272.167,17.0
2025-11V4,GX010618,10147,GX010618_10147,98140.0,1830.366,908.817,471.121,334.241,17.0
2025-11V4,GX010618,10153,GX010618_10153,97840.0,1703.037,534.785,370.848,245.11,17.0
2025-11V4,GX010618,10153,GX010618_10153,97840.0,2035.686,932.691,463.162,354.932,17.0
2025-11V4,GX010618,10155,GX010618_10155,97930.0,1559.791,437.696,459.979,383.581,17.0
2025-11V4,GX010618,10155,GX010618_10155,97930.0,2032.503,956.565,498.178,377.215,17.0
2025-11V4,GX010618,10163,GX010618_10163,98220.0,1454.743,463.162,447.247,283.309,17.0
2025-11V4,GX010618,10163,GX010618_10163,98220.0,1738.052,934.283,560.252,370.848,17.0
2025-11V4,GX010618,10164,GX010618_10164,98320.0,1348.105,342.199,361.298,219.644,17.0
2025-11V4,GX010618,10164,GX010618_10164,98320.0,1502.492,684.398,598.45,396.314,17.0
2025-11V4,GX010618,10167,GX010618_10167,98330.0,1392.67,351.749,305.592,241.926,17.0
2025-11V4,GX010618,10167,GX010618_10167,98330.0,1566.157,735.33,472.712,364.482,17.0
2025-11V4,GX010618,10168,GX010618_10168,98230.0,1426.094,439.288,372.44,253.068,17.0
2025-11V4,GX010618,10168,GX010618_10168,98230.0,1715.77,875.393,544.335,383.581,17.0
2025-11V4,GX010618,10176,GX010618_10176,98010.0,1578.89,391.539,299.225,262.618,17.0
2025-11V4,GX010618,10176,GX010618_10176,98010.0,1913.131,771.937,410.639,366.073,17.0
2025-11V4,GX010618,10177,GX010618_10177,98010.0,1574.115,461.571,381.99,299.225,17.0
2025-11V4,GX010618,10177,GX010618_10177,98010.0,1960.88,897.675,475.895,396.315,17.0
2025-11V4,GX010618,10178,GX010618_10178,98010.0,1531.141,413.822,402.681,264.209,17.0
2025-11V4,GX010618,10178,GX010618_10178,98010.0,1913.131,883.351,463.162,315.141,17.0
2025-11V4,GX010618,10179,GX010618_10179,98020.0,1524.775,402.681,362.89,288.083,17.0
2025-11V4,GX010618,10179,GX010618_10179,98020.0,1793.759,861.068,647.791,412.23,17.0
2025-11V4,GX010618,10180,GX010618_10180,98110.0,1500.901,412.23,378.806,288.084,17.0
2025-11V4,GX010618,10180,GX010618_10180,98110.0,1738.052,818.094,563.435,421.78,17.0
2025-11V4,GX010618,10185,GX010618_10185,98100.0,1518.408,386.76438,437.697,350.157,17.0
2025-11V4,GX010618,10185,GX010618_10185,98100.0,1831.958,840.377,620.733,444.063,17.0
2025-11V4,GX010618,10186,GX010618_10186,98190.0,1410.178,415.414,407.456,249.884,17.0
2025-11V4,GX010618,10186,GX010618_10186,98190.0,1637.78006,746.4712,557.068,350.15744,17.0
2025-11V4,GX010618,10187,GX010618_10187,98100.0,1438.827,337.424,348.566,278.534,17.0
2025-11V4,GX010618,10187,GX010618_10187,98100.0,1722.136,821.277,555.477,428.147,17.0
2025-11V4,GX010618,10188,GX010618_10188,98800.0,1510.45,316.733,302.409,259.435,17.0
2025-11V4,GX010618,10188,GX010618_10188,98800.0,1944.9631,673.25654,534.786,348.56559,17.0
2025-11V4,GX010618,10189,GX010618_10189,98100.0,1437.236,354.932,346.973,288.084,17.0
2025-11V4,GX010618,10189,GX010618_10189,98100.0,1733.277,835.602,585.718,456.796,17.0
2025-11V4,GX010618,10190,GX010618_10190,98220.0,1403.812,323.099,310.366,339.016,17.0
2025-11V4,GX010618,10190,GX010618_10190,98220.0,1658.471,786.262,501.361,504.544,17.0
2025-11V4,GX010618,10196,GX010618_10196,98190.0,1422.911,354.932,321.508,313.55,17.0
2025-11V4,GX010618,10196,GX010618_10196,98190.0,1658.471,768.754,553.885,420.188,17.0
2025-11V4,GX010618,10197,GX010618_10197,98280.0,1383.12,359.707,316.733,261.026,17.0
2025-11V4,GX010618,10197,GX010618_10197,98280.0,1639.37221,746.47088,493.403,477.487,17.0
2025-11V4,GX010618,10198,GX010618_10198,98200.0,1454.743,424.963,339.016,299.225,17.0
2025-11V4,GX010618,10198,GX010618_10198,98200.0,1672.796,873.801,522.052,394.723,17.0
2025-11V4,GX010618,10199,GX010618_10199,98200.0,1426.094,439.288,383.581,292.859,17.0
2025-11V4,GX010618,10199,GX010618_10199,98200.0,1580.482,840.377,595.267,539.56,17.0
2025-11V4,GX010618,10205,GX010618_10205,98290.0,1327.414,313.55,434.513,350.157,17.0
2025-11V4,GX010618,10205,GX010618_10205,98290.0,1618.681,798.995,587.309,479.078,17.0
2025-11V4,GX010618,10207,GX010618_10207,98300.0,1364.021,321.508,417.005,348.565,17.0
2025-11V4,GX010618,10207,GX010618_10207,98300.0,1586.848,749.654,522.053,450.43,17.0
2025-11V4,GX010618,10208,GX010618_10208,98490.0,1352.88,318.325,366.073,227.602,17.0
2025-11V4,GX010618,10208,GX010618_10208,98490.0,1610.723,625.508,518.869,304.0,17.0
2025-11V4,GX010618,10213,GX010618_10213,98470.0,1418.13654,374.03108,522.052,361.299,17.0
2025-11V4,GX010618,10214,GX010618_10214,98380.0,1414.953,402.681,541.152,385.172,17.0
2025-11V4,GX010618,10216,GX010618_10216,98790.0,1610.723,397.906,334.24,284.9,17.0
2025-11V4,GX010618,10216,GX010618_10216,98790.0,2112.08363,767.16262,523.644,391.539,17.0
2025-11V4,GX010618,10217,GX010618_10217,98390.0,1379.937,327.874,240.335,197.362,17.0
2025-11V4,GX010618,10217,GX010618_10217,98390.0,1529.55,608.0,461.57,362.89,17.0
2025-11V4,GX010618,10218,GX010618_10218,98480.0,1418.136,377.215,345.382,276.942,17.0
2025-11V4,GX010618,10218,GX010618_10218,98480.0,1779.435,743.288,477.486,362.89,17.0
2025-11V4,GX010618,10223,GX010618_10223,98410.0,1448.377,412.23,366.073,299.225,17.0
2025-11V4,GX010618,10225,GX010618_10225,98500.0,1429.277,337.424,334.241,268.984,17.0
2025-11V4,GX010618,10228,GX010618_10228,98480.0,1422.911,354.932,329.466,219.644,17.0
2025-11V4,GX010618,10229,GX010618_10229,98480.0,1424.503,375.623,358.115,251.476,17.0
2025-11V4,GX010618,10230,GX010618_10230,98490.0,1440.419,369.257,383.581,324.691,17.0
2025-11V4,GX010618,10234,GX010618_10234,98660.0,1679.162,512.503,534.786,431.329,17.0
2025-11V4,GX010618,10235,GX010618_10235,98650.0,1744.419,566.618,463.162,326.283,17.0
2025-11V4,GX010618,10236,GX010618_10236,98760.0,1688.712,490.22,413.822,326.283,17.0
2025-11V4,GX010618,10236,GX010618_10236,98760.0,2183.707,900.859,412.23,359.706,17.0
2025-11V4,GX010618,10237,GX010618_10237,98680.0,1601.173,445.654,434.513,262.618,17.0
2025-11V4,GX010618,10237,GX010618_10237,98680.0,2151.874,921.55,493.403,362.89,17.0
2025-11V4,GX010618,10243,GX010618_10243,98670.0,1626.639,472.712,453.612,268.984,17.0
2025-11V4,GX010618,10243,GX010618_10243,98670.0,2161.424,862.66,418.597,410.638,17.0
2025-11V4,GX010618,10244,GX010618_10244,98750.0,1561.382,404.272,385.173,248.293,17.0
