# Exported using VGG Image Annotator (http://www.robots.ox.ac.uk/~vgg/software/via)
# Notes:
# - spatial_coordinates of [2,10,20,50,80] denotes a rectangle (shape_id=2) of size 50x80 placed at (10,20)
# - temporal coordinate of [1.349,2.741] denotes a temporal segment from time 1.346 sec. to 2.741 sec.
# - temporal coordinate of [4.633] denotes a still video frame at 4.633 sec.
# - metadata of {""1"":""3""} indicates attribute with id "1" set to an attribute option with id "3"
# SHAPE_ID = {"POINT":1,"RECTANGLE":2,"CIRCLE":3,"ELLIPSE":4,"LINE":5,"POLYLINE":6,"POLYGON":7,"EXTREME_RECTANGLE":8,"EXTREME_CIRCLE":9}
# FLAG_ID = {"RESERVED_FOR_FUTURE":1}
# ATTRIBUTE = {"1":{"aname":"Road Defects","anchor_id":"FILE1_Z0_XY1","type":4,"desc":"","options":{"0":"Crack longitudinal","1":"Crack longitudinal mechanical","2":"Crack transverse","3":"Crack transverse mechanical","4":"Crack crocodile","5":"Pothole","6":"Road marking blur","7":"Line marking blur","8":"Manhole","9":"Edge break","10":"Edge drop","11":"Edge repair","12":"Rutting","13":"Shoving","14":"Pumping","15":"Patching","16":"Ravelling","17":"Encroachment bush","18":"Encroachment sand","19":"Block crack","20":"Undulations","21":"Texture","22":"Voids","23":"Aggregate loss","24":"Bleeding","25":"Pitting","26":"Eroded washaway","27":"Deformation of road surface","28":"Stripping or breaking of seal","29":"Single cracks","30":"Close-spaced fine cracking or crazing","31":"Stripping of seal","32":"Local depressions","33":"Shoulder build-up above pavement edge level","34":"Tall dense grass growth","35":"Worn shoulder material below pavement edge","36":"Fading road sign","37":"Dirty road sign","38":"Bad night visibility of road markings","39":"Road markings obliterated","40":"Missing or damaged road studs","41":"Vegetation debris silt and growth in drainage facilities","42":"Long grass in road verges","43":"Undesired vegetation trees declared as pests in undesirable position","44":"Termite nest on road shoulder or in road reserve","45":"New sign required or existing one missing","46":"Existing signs damaged or badly deteriorated","47":"Guardrail missing or badly deteriorated","48":"Litter debris","49":"Surface Failure","50":"Structural Failure"},"default_option_id":""}}
# CSV_HEADER = metadata_id,file_list,flags,temporal_coordinates,spatial_coordinates,metadata
"26_AxbEcJ6Y","[""GX030605_47576_fn_242900.jpg""]",0,"[]","[2,293.796,772.315,390.556,216.389]","{""1"":""4""}"
"27_Co2MIZlu","[""GX030605_47592_fn_243030.jpg""]",0,"[]","[2,235.74089,779.35141,286.759,235.741]","{""1"":""4""}"
"28_8UcGG3vX","[""GX030605_47638_fn_243030.jpg""]",0,"[]","[2,323.70411,800.46252,190,202.315]","{""1"":""4""}"
"31_yUEhFJ4s","[""GX030605_47654_fn_243060.jpg""]",0,"[]","[2,119.63,869.07363,339.53667,225.186]","{""1"":""4""}"
"32_E67z6zYi","[""GX030605_47722_fn_243230.jpg""]",0,"[]","[2,316.667,763.519,381.759,251.574]","{""1"":""4""}"
"33_Vkj85X2n","[""GX030605_38_fn_270.jpg""]",0,"[]","[2,1407.407,761.759,219.908,443.334]","{""1"":""0""}"
"34_1uMR84n3","[""GX030605_40_fn_290.jpg""]",0,"[]","[2,1264.907,631.574,107.315,357.13]","{""1"":""0""}"
"37_tuTQ5e3k","[""GX030605_60_fn_340.jpg""]",0,"[]","[2,2202.59237,1132.96278,103.797,80.926]","{""1"":""0""}"
"37_n11p1yXa","[""GX030605_60_fn_340.jpg""]",0,"[]","[2,2332.778,1261.389,109.074,110.833]","{""1"":""0""}"
"38_0UsFF8qx","[""GX030605_65_fn_360.jpg""]",0,"[]","[2,1351.111,862.037,100.278,457.407]","{""1"":""0""}"
"39_xH6SSsDr","[""GX030605_71_fn_350.jpg""]",0,"[]","[2,1308.88863,964.07415,137.222,441.574]","{""1"":""0""}"
"40_Rf6kzs6q","[""GX030605_72_fn_360.jpg""]",0,"[]","[2,1347.59241,839.16622,124.908,453.889]","{""1"":""0""}"
"41_U5OHTAzH","[""GX030605_77_fn_370.jpg""]",0,"[]","[2,1340.556,684.352,91.481,300.833]","{""1"":""0""}"
"42_oXtcEwVT","[""GX030605_81_fn_380.jpg""]",0,"[]","[2,1352.87,599.907,91.482,191.76]","{""1"":""0""}"
"45_hn8Y8zCf","[""GX030605_44295_fn_234580.jpg""]",0,"[]","[2,1590.37037,941.204,138.98148,325.463]","{""1"":""0""}"
"45_fhKgwMS4","[""GX030605_44295_fn_234580.jpg""]",0,"[]","[2,1284.259,670.27778,237.5,43.98122]","{""1"":""2""}"
"45_0YqZ6r24","[""GX030605_44295_fn_234580.jpg""]",0,"[]","[2,1064.35152,1194.53663,487.315,138.982]","{""1"":""2""}"
"46_XFKMIoK2","[""GX030605_44427_fn_235360.jpg""]",0,"[]","[2,1442.593,659.722,138.981,219.908]","{""1"":""0""}"
"46_CpQXzbpV","[""GX030605_44427_fn_235360.jpg""]",0,"[]","[2,1379.25926,983.42574,160.0927,309.63]","{""1"":""0""}"
"47_FnqJZ74A","[""GX030605_44465_fn_235420.jpg""]",0,"[]","[2,1472.5,615.741,95,200.555]","{""1"":""0""}"
"47_IUsCQxmy","[""GX030605_44465_fn_235420.jpg""]",0,"[]","[2,1530.556,900.741,103.796,365.926]","{""1"":""0""}"
"48_kJyjOm44","[""GX030605_44506_fn_235520.jpg""]",0,"[]","[2,1555.185,1147.037,102.037,161.852]","{""1"":""0""}"
"49_qXYXbOaz","[""GX030605_44574_fn_235650.jpg""]",0,"[]","[2,1511.204,726.574,73.889,239.259]","{""1"":""0""}"
"50_v05Idh8P","[""GX030605_44769_fn_236150.jpg""]",0,"[]","[2,1507.685,650.926,133.704,314.907]","{""1"":""0""}"
"51_elWN7RJ3","[""GX030605_44942_fn_236650.jpg""]",0,"[]","[2,1467.222,971.111,204.074,350.093]","{""1"":""0""}"
"51_zhD9bTv6","[""GX030605_44942_fn_236650.jpg""]",0,"[]","[2,1412.685,591.111,110.834,124.908]","{""1"":""0""}"
"52_U4lLb4X3","[""GX030605_45025_fn_236940.jpg""]",0,"[]","[2,1233.24089,1036.204,255.092,357.129]","{""1"":""0""}"
"53_JBdXnh4V","[""GX030605_45080_fn_237040.jpg""]",0,"[]","[2,1358.148,1006.296,153.056,362.408]","{""1"":""0""}"
"53_TsassvEk","[""GX030605_45080_fn_237040.jpg""]",0,"[]","[2,1335.278,473.241,87.963,221.666]","{""1"":""0""}"
"54_UjIT9RZa","[""GX030605_45157_fn_237280.jpg""]",0,"[]","[2,1416.204,1020.37,151.296,387.037]","{""1"":""0""}"
"54_wlzI95uE","[""GX030605_45157_fn_237280.jpg""]",0,"[]","[2,1386.296,613.981,72.13,232.223]","{""1"":""0""}"
"55_sY48IORQ","[""GX030605_45323_fn_237660.jpg""]",0,"[]","[2,1046.759,1145.27778,613.982,82.685]","{""1"":""2""}"
"55_UYL2X7AX","[""GX030605_45323_fn_237660.jpg""]",0,"[]","[2,1284.259,703.704,167.13,52.777]","{""1"":""2""}"
"55_OX5Vlpsg","[""GX030605_45323_fn_237660.jpg""]",0,"[]","[2,1249.074,605.185,200.556,45.741]","{""1"":""2""}"
"56_PU5VHt65","[""GX030605_46418_fn_240230.jpg""]",0,"[]","[2,1414.444,612.222,79.167,307.871]","{""1"":""0""}"
"57_ZYXcabrM","[""GX030605_50511_fn_261990.jpg""]",0,"[]","[2,1372.222,615.741,124.908,181.203]","{""1"":""0""}"
"57_9PwfuW5r","[""GX030605_50511_fn_261990.jpg""]",0,"[]","[2,1384.537,897.222,112.593,218.148]","{""1"":""0""}"
"58_AIcjhpee","[""GX030605_52068_fn_270610.jpg""]",0,"[]","[2,1166.389,976.389,160.092,392.315]","{""1"":""0""}"
"59_BTsaRp4Q","[""GX030605_59484_fn_316270.jpg""]",0,"[]","[2,1208.611,1001.019,320.185,72.129]","{""1"":""2""}"
"59_qX6WlynL","[""GX030605_59484_fn_316270.jpg""]",0,"[]","[2,496.111,879.63,276.20381,225.185]","{""1"":""14""}"
"59_cVXj4klj","[""GX030605_59484_fn_316270.jpg""]",0,"[]","[2,239.259,1140,367.685,200.556]","{""1"":""14""}"
"59_PJJl3GS2","[""GX030605_59484_fn_316270.jpg""]",0,"[]","[2,877.87,883.148,190,202.315]","{""1"":""14""}"
"60_ukVL2GoD","[""GX030605_59488_fn_316290.jpg""]",0,"[]","[2,270.92619,1152.3147,353.611,179.445]","{""1"":""14""}"
"61_4d5XsmgC","[""GX030605_59631_fn_317570.jpg""]",0,"[]","[2,543.611,809.25925,300.833,168.88919]","{""1"":""14""}"
"61_9eXpXujc","[""GX030605_59631_fn_317570.jpg""]",0,"[]","[2,161.852,1194.537,321.944,186.482]","{""1"":""14""}"
"61_1u3etUWa","[""GX030605_59631_fn_317570.jpg""]",0,"[]","[2,666.759,1176.944,239.26,184.723]","{""1"":""14""}"
"62_yOWxkgHu","[""GX030605_59632_fn_317520.jpg""]",0,"[]","[2,188.241,1140,559.444,242.778]","{""1"":""14""}"
"63_UXjNW1vR","[""GX030605_59641_fn_317620.jpg""]",0,"[]","[2,492.59274,923.61085,182.963,172.408]","{""1"":""14""}"
"64_iRDbDQUV","[""GX030605_45570_fn_238200.jpg""]",0,"[]","[2,1127.685,877.87,439.815,80.926]","{""1"":""2""}"
"65_SpeT0jrE","[""GX030605_45590_fn_238230.jpg""]",0,"[]","[2,1203.333,862.037,357.13,124.907]","{""1"":""2""}"
"65_sMWUJTuX","[""GX030605_45590_fn_238230.jpg""]",0,"[]","[2,1229.722,666.759,357.13,70.371]","{""1"":""2""}"
"66_SHmKMkjK","[""GX030605_46418_fn_240230.jpg""]",0,"[]","[2,1460.185,1096.019,501.389,116.111]","{""1"":""2""}"
"67_i8LAum17","[""GX030605_48692_fn_249710.jpg""]",0,"[]","[2,1189.259,902.5,818.056,95]","{""1"":""2""}"
"68_QrAI7Qdc","[""GX030605_48693_fn_249710.jpg""]",0,"[]","[2,1191.019,923.611,812.777,73.889]","{""1"":""2""}"
"69_yEDsv5rf","[""GX030605_48903_fn_251630.jpg""]",0,"[]","[2,1161.111,1080.185,318.426,91.482]","{""1"":""2""}"
"70_xWjykSqM","[""GX030605_48925_fn_251730.jpg""]",0,"[]","[2,1148.7963,856.75922,480.278,75.648]","{""1"":""2""}"
"71_WXAoL5JX","[""GX030617_18711_fn_268210.jpg""]",0,"[]","[2,552.407,633.333,423.982,422.223]","{""1"":""4""}"
"72_AO6TguZI","[""GX030617_5104_fn_126320.jpg""]",0,"[]","[2,2193.796,650.926,408.148,277.963]","{""1"":""17""}"
"73_HpMM5JBE","[""GX030617_5110_fn_126350.jpg""]",0,"[]","[2,1919.352,517.222,253.333,221.667]","{""1"":""17""}"
"73_RO4ntRbZ","[""GX030617_5110_fn_126350.jpg""]",0,"[]","[2,2297.593,786.389,299.074,321.944]","{""1"":""16""}"
"74_jBKYZHUv","[""GX030617_5114_fn_126360.jpg""]",0,"[]","[2,1963.333,483.796,302.593,325.463]","{""1"":""17""}"
"74_X2rbo7FK","[""GX030617_5114_fn_126360.jpg""]",0,"[]","[2,2429.537,774.074,237.5,300.833]","{""1"":""17""}"
"75_X9PGplfH","[""GX030617_5122_fn_126410.jpg""]",0,"[]","[2,1975.648,504.907,225.185,253.334]","{""1"":""17""}"
"75_Ft5gGAqS","[""GX030617_5122_fn_126410.jpg""]",0,"[]","[2,2334.537,758.241,286.759,318.426]","{""1"":""17""}"
"76_hFc7f0ay","[""GX030617_5127_fn_126410.jpg""]",0,"[]","[2,1924.63,492.593,293.796,281.481]","{""1"":""17""}"
"76_vSk7maoX","[""GX030617_5127_fn_126410.jpg""]",0,"[]","[2,2334.537,802.222,286.759,327.222]","{""1"":""17""}"
"77_gMm3akeN","[""GX030617_5145_fn_126540.jpg""]",0,"[]","[2,1891.204,446.852,253.333,197.037]","{""1"":""17""}"
"79_CcuyGhFp","[""GX030617_5166_fn_126760.jpg""]",0,"[]","[2,1757.5,392.315,179.444,147.778]","{""1"":""17""}"
"80_tGeX6JkQ","[""GX030617_5168_fn_126790.jpg""]",0,"[]","[2,1989.722,580.556,283.241,255.092]","{""1"":""17""}"
"81_7ACGPPAc","[""GX030617_5170_fn_126790.jpg""]",0,"[]","[2,1991.481,587.593,325.463,276.203]","{""1"":""17""}"
"82_OXtlt9H3","[""GX030617_5178_fn_126880.jpg""]",0,"[]","[2,608.70378,420.46278,165.37,105.556]","{""1"":""17""}"
"82_k2FDXjpp","[""GX030617_5178_fn_126880.jpg""]",0,"[]","[2,47.5,628.056,277.963,158.333]","{""1"":""17""}"
"83_qKOCqIx1","[""GX030619_28823_fn_192530.jpg""]",0,"[]","[2,1354.63,453.889,160.092,84.444]","{""1"":""15""}"
"83_lLBmiVVJ","[""GX030619_28823_fn_192530.jpg""]",0,"[]","[2,1384.537,547.12978,135.463,68.611]","{""1"":""15""}"
"83_ZW81STBJ","[""GX030619_28823_fn_192530.jpg""]",0,"[]","[2,1410.926,635.093,170.648,72.129]","{""1"":""15""}"
"83_qoJQg1y5","[""GX030619_28823_fn_192530.jpg""]",0,"[]","[2,1361.667,853.241,399.352,195.278]","{""1"":""15""}"
"84_xo59XXhw","[""GX030619_28827_fn_192540.jpg""]",0,"[]","[2,1370.463,434.537,119.63,56.296]","{""1"":""15""}"
"84_1LedQbyq","[""GX030619_28827_fn_192540.jpg""]",0,"[]","[2,1382.778,504.907,119.629,33.426]","{""1"":""15""}"
"84_1FgbWhu4","[""GX030619_28827_fn_192540.jpg""]",0,"[]","[2,1400.37,547.13,156.574,51.018]","{""1"":""15""}"
"85_cVDEApXR","[""GX030621_2644_fn_18910.jpg""]",0,"[]","[2,376.48156,636.85222,772.31474,747.685]","{""1"":""15""}"
"86_3aeeIX0F","[""GX030621_2650_fn_18940.jpg""]",0,"[]","[2,360.648,791.667,205.833,160.092]","{""1"":""15""}"
"86_fkwzMQkr","[""GX030621_2650_fn_18940.jpg""]",0,"[]","[2,948.241,316.667,304.352,144.259]","{""1"":""15""}"
"87_gxmmsy4o","[""GX030621_2662_fn_18970.jpg""]",0,"[]","[2,534.815,596.389,214.629,103.796]","{""1"":""15""}"
"87_Fkclkt7X","[""GX030621_2662_fn_18970.jpg""]",0,"[]","[2,117.87037,781.11111,489.07407,397.59259]","{""1"":""15""}"
"87_J6wyl4Dm","[""GX030621_2662_fn_18970.jpg""]",0,"[]","[2,1083.704,191.759,184.722,58.056]","{""1"":""15""}"
"88_yJOYwpnK","[""GX030621_2664_fn_18990.jpg""]",0,"[]","[2,1155.833,401.11111,696.667,408.14789]","{""1"":""15""}"
"89_d0eMGbgd","[""GX030621_2665_fn_19010.jpg""]",0,"[]","[2,1196.296,225.185,425.741,204.074]","{""1"":""15""}"
"90_mbt6k5PS","[""GX030621_2668_fn_19060.jpg""]",0,"[]","[2,1271.94444,179.44404,204.07408,58.05596]","{""1"":""15""}"
"94_8RQyRFCX","[""GX030621_8121_fn_53250.jpg""]",0,"[]","[2,1581.574,673.796,555.926,589.352]","{""1"":""50""}"
"94_MImdWXx4","[""GX030621_8121_fn_53250.jpg""]",0,"[]","[2,1354.63,534.815,179.444,130.185]","{""1"":""14""}"
"94_ttINmnoU","[""GX030621_8121_fn_53250.jpg""]",0,"[]","[2,1442.593,740.648,167.129,174.167]","{""1"":""14""}"
"94_A74d32lD","[""GX030621_8121_fn_53250.jpg""]",0,"[]","[2,1490.093,976.389,237.5,184.722]","{""1"":""13""}"
"95_NKVD8kwM","[""GX030621_8124_fn_53280.jpg""]",0,"[]","[2,1493.611,497.87,385.278,404.63]","{""1"":""14""}"
"95_02dtci39","[""GX030621_8124_fn_53280.jpg""]",0,"[]","[2,1488.333,1002.778,251.574,304.352]","{""1"":""14""}"
"95_XWPLkBmC","[""GX030621_8124_fn_53280.jpg""]",0,"[]","[2,1391.574,640.37,172.407,232.223]","{""1"":""50""}"
"95_NeBLwSjk","[""GX030621_8124_fn_53280.jpg""]",0,"[]","[2,1780.37,985.185,241.019,186.482]","{""1"":""5""}"
"96_EOpaty8T","[""GX030621_8126_fn_53300.jpg""]",0,"[]","[2,1458.426,423.981,344.815,337.778]","{""1"":""50""}"
"96_Q6ePCOT8","[""GX030621_8126_fn_53300.jpg""]",0,"[]","[2,1433.796,950,270.926,256.852]","{""1"":""14""}"
"96_3E1oJ94t","[""GX030621_8126_fn_53300.jpg""]",0,"[]","[2,1396.852,612.222,160.092,193.519]","{""1"":""14""}"
"97_vyQBS3l4","[""GX030621_2286_fn_17830.jpg""]",0,"[]","[2,1746.944,920.093,138.982,117.87]","{""1"":""49""}"
"98_VlnhjWh6","[""GX030621_2423_fn_18220.jpg""]",0,"[]","[2,860.278,511.944,84.444,98.519]","{""1"":""49""}"
"99_uCK7mqDE","[""GX030621_2577_fn_18650.jpg""]",0,"[]","[2,1768.056,487.315,376.481,304.352]","{""1"":""49""}"
"100_FXLDOedb","[""GX030621_2586_fn_18660.jpg""]",0,"[]","[2,1651.944,378.241,293.797,198.796]","{""1"":""49""}"
"101_cXAuLVvI","[""GX030621_2589_fn_18660.jpg""]",0,"[]","[2,1648.426,383.519,292.037,184.722]","{""1"":""49""}"
"102_7xCPXXWs","[""GX030621_2693_fn_19320.jpg""]",0,"[]","[2,1602.685,387.037,267.408,263.889]","{""1"":""49""}"
"103_UKSgI1dN","[""GX030621_2695_fn_19340.jpg""]",0,"[]","[2,1458.426,226.944,237.5,186.482]","{""1"":""49""}"
"104_HXfbzXQC","[""GX030621_2699_fn_19360.jpg""]",0,"[]","[2,1660.741,452.13,415.185,443.333]","{""1"":""50""}"
"105_YTtGgLP1","[""GX030621_2702_fn_19370.jpg""]",0,"[]","[2,1595.648,387.037,320.185,332.5]","{""1"":""50""}"
"106_hnQhUT2w","[""GX030621_2707_fn_19400.jpg""]",0,"[]","[2,1389.815,80.926,197.037,244.537]","{""1"":""50""}"
"107_dr22Uohv","[""GX030621_2710_fn_19430.jpg""]",0,"[]","[2,1386.296,29.907,195.278,190]","{""1"":""50""}"
"108_OuqyHoo9","[""GX030621_2711_fn_19430.jpg""]",0,"[]","[2,1373.981,24.63,151.297,186.481]","{""1"":""50""}"
"109_tCrvrR6X","[""GX040603_7040_fn_62440.jpg""]",0,"[]","[2,1646.66704,1096.0187,452.129,348.333]","{""1"":""4""}"
"110_M92lCLTJ","[""GX040603_7133_fn_64160.jpg""]",0,"[]","[2,566.48193,1171.66696,675.555,269.166]","{""1"":""4""}"
"111_7yJKxuml","[""GX040603_9404_fn_75430.jpg""]",0,"[]","[2,1917.593,1069.63,304.351,321.944]","{""1"":""4""}"
"112_0eXEMTVX","[""GX040603_9413_fn_75480.jpg""]",0,"[]","[2,2019.6297,1099.53696,306.111,383.519]","{""1"":""4""}"
"113_fTzY7rEg","[""GX040603_9414_fn_75490.jpg""]",0,"[]","[2,1973.889,1029.167,380,387.037]","{""1"":""4""}"
"114_XOvXuzV1","[""GX040603_9416_fn_75570.jpg""]",0,"[]","[2,1841.944,839.167,309.63,374.722]","{""1"":""4""}"
"115_jwj0eWmo","[""GX040603_9418_fn_75610.jpg""]",0,"[]","[2,1685.37,645.648,311.389,300.833]","{""1"":""4""}"
"116_v6XWjiQD","[""GX040603_9421_fn_75570.jpg""]",0,"[]","[2,1650.185,598.148,309.63,311.389]","{""1"":""4""}"
"116_AxcQFkwG","[""GX040603_9421_fn_75570.jpg""]",0,"[]","[2,1912.315,986.944,348.333,367.686]","{""1"":""4""}"
"117_fVNHOQUZ","[""GX040603_9422_fn_75520.jpg""]",0,"[]","[2,1789.167,760,374.722,355.37]","{""1"":""4""}"
"118_T4teVmu5","[""GX040603_9425_fn_75530.jpg""]",0,"[]","[2,1710,668.519,367.685,371.203]","{""1"":""4""}"
"119_X04wskbK","[""GX040603_9430_fn_75570.jpg""]",0,"[]","[2,1873.611,906.019,376.482,513.703]","{""1"":""4""}"
"120_AjbuUO6H","[""GX040603_9431_fn_75560.jpg""]",0,"[]","[2,1632.593,592.87,295.555,272.686]","{""1"":""4""}"
"120_X86Aezqt","[""GX040603_9431_fn_75560.jpg""]",0,"[]","[2,1891.204,950,297.315,355.37]","{""1"":""4""}"
"121_SZXuoR1M","[""GX040603_9433_fn_75560.jpg""]",0,"[]","[2,1657.222,610.463,297.315,288.518]","{""1"":""4""}"
"121_H00VVZkn","[""GX040603_9433_fn_75560.jpg""]",0,"[]","[2,1928.148,1052.037,355.371,351.852]","{""1"":""4""}"
"122_NtXnvxqF","[""GX040603_9438_fn_75590.jpg""]",0,"[]","[2,1820.833,832.13,306.111,328.981]","{""1"":""4""}"
"122_iyaOiKer","[""GX040603_9438_fn_75590.jpg""]",0,"[]","[2,1622.037,545.37,200.556,228.704]","{""1"":""4""}"
"123_Ge6x3yi7","[""GX040603_9439_fn_75580.jpg""]",0,"[]","[2,1636.111,578.796,225.185,283.241]","{""1"":""4""}"
"123_2bkrn7qG","[""GX040603_9439_fn_75580.jpg""]",0,"[]","[2,1891.204,925.37,334.259,330.741]","{""1"":""4""}"
"124_qyXXIBjI","[""GX040603_9440_fn_75580.jpg""]",0,"[]","[2,1646.667,598.148,263.889,316.667]","{""1"":""4""}"
"124_9TRi3mLd","[""GX040603_9440_fn_75580.jpg""]",0,"[]","[2,1958.056,1025.648,241.018,248.056]","{""1"":""4""}"
