# Exported using VGG Image Annotator (http://www.robots.ox.ac.uk/~vgg/software/via)
# Notes:
# - spatial_coordinates of [2,10,20,50,80] denotes a rectangle (shape_id=2) of size 50x80 placed at (10,20)
# - temporal coordinate of [1.349,2.741] denotes a temporal segment from time 1.346 sec. to 2.741 sec.
# - temporal coordinate of [4.633] denotes a still video frame at 4.633 sec.
# - metadata of {""1"":""3""} indicates attribute with id "1" set to an attribute option with id "3"
# SHAPE_ID = {"POINT":1,"RECTANGLE":2,"CIRCLE":3,"ELLIPSE":4,"LINE":5,"POLYLINE":6,"POLYGON":7,"EXTREME_RECTANGLE":8,"EXTREME_CIRCLE":9}
# FLAG_ID = {"RESERVED_FOR_FUTURE":1}
# ATTRIBUTE = {"1":{"aname":"Road Defects","anchor_id":"FILE1_Z0_XY1","type":4,"desc":"","options":{"0":"Crack longitudinal","1":"Crack longitudinal mechanical","2":"Crack transverse","3":"Crack transverse mechanical","4":"Crack crocodile","5":"Pothole","6":"Road marking blur","7":"Line marking blur","8":"Manhole","9":"Edge break","10":"Edge drop","11":"Edge repair","12":"Rutting","13":"Shoving","14":"Pumping","15":"Patching","16":"Ravelling","17":"Encroachment bush","18":"Encroachment sand","19":"Block crack","20":"Undulations","21":"Texture","22":"Voids","23":"Aggregate loss","24":"Bleeding","25":"Pitting","26":"Eroded washaway","27":"Deformation of road surface","28":"Stripping or breaking of seal","29":"Single cracks","30":"Close-spaced fine cracking or crazing","31":"Stripping of seal","32":"Local depressions","33":"Shoulder build-up above pavement edge level","34":"Tall dense grass growth","35":"Worn shoulder material below pavement edge","36":"Fading road sign","37":"Dirty road sign","38":"Bad night visibility of road markings","39":"Road markings obliterated","40":"Missing or damaged road studs","41":"Vegetation debris silt and growth in drainage facilities","42":"Long grass in road verges","43":"Undesired vegetation trees declared as pests in undesirable position","44":"Termite nest on road shoulder or in road reserve","45":"New sign required or existing one missing","46":"Existing signs damaged or badly deteriorated","47":"Guardrail missing or badly deteriorated","48":"Litter debris","49":"Surface Failure","50":"Structural Failure"},"default_option_id":""}}
# CSV_HEADER = metadata_id,file_list,flags,temporal_coordinates,spatial_coordinates,metadata
"21_GXrkyH9I","[""GX110587_2910_fn_48140.jpg""]",0,"[]","[2,35.016,1201.67524,230.785,230.785]","{""1"":""14""}"
"22_MHWKwxH8","[""GX110587_12836_fn_100890.jpg""]",0,"[]","[2,954.974,748.063,367.665,378.806]","{""1"":""24""}"
"23_CRT4V9CR","[""GX040591_10758_fn_191390.jpg""]",0,"[]","[2,1843.09948,394.72231,525.23608,275.35099]","{""1"":""17""}"
"24_YOgEqJKw","[""GX030595_6457_fn_97480.jpg""]",0,"[]","[2,2064.33488,791.03664,364.482,222.827]","{""1"":""9""}"
"25_vzoGM96x","[""GX030595_6536_fn_97450.jpg""]",0,"[]","[2,1919.497,587.309,152.796,98.681]","{""1"":""9""}"
"26_rbmxMBTn","[""GX040588_21998_fn_255740.jpg""]",0,"[]","[2,1550.241,302.408,190.995,149.613]","{""1"":""9""}"
"27_Jvs6L98X","[""GX040591_19939_fn_315970.jpg""]",0,"[]","[2,2112.08361,830.827,251.477,202.136]","{""1"":""9""}"
"28_TBVH3nCS","[""GX040591_15708_fn_272040.jpg""]",0,"[]","[2,1881.298,499.77,249.885,175.078]","{""1"":""11""}"
"29_7mch1ulx","[""GX010595_5237_fn_57990.jpg""]",0,"[]","[2,1954.51264,580.94245,198.953,186.22]","{""1"":""7""}"
"30_tOviokeD","[""GX010595_6270_fn_62430.jpg""]",0,"[]","[2,1949.738,574.576,323.1,243.518]","{""1"":""7""}"
"31_roz3Vk9e","[""GX010595_18598_fn_179080.jpg""]",0,"[]","[2,1449.96859,206.911,141.65445,65.257]","{""1"":""15""}"
"32_cQfr70SQ","[""GX020595_32511_fn_247130.jpg""]",0,"[]","[2,429.73772,393.13054,584.126,198.95323]","{""1"":""15""}"
"32_ePX9GZuW","[""GX020595_32511_fn_247130.jpg""]",0,"[]","[2,7.958,674.84817,549.11,455.20383]","{""1"":""15""}"
"33_XFXio7Jo","[""GX030595_2445_fn_65470.jpg""]",0,"[]","[2,950.19916,517.27749,331.057,160.75377]","{""1"":""15""}"
"33_ZEzET8Zk","[""GX030595_2445_fn_65470.jpg""]",0,"[]","[2,1373.57088,557.068,162.345,113.005]","{""1"":""15""}"
"33_FneQRKeW","[""GX030595_2445_fn_65470.jpg""]",0,"[]","[2,1570.932,496.586,152.796,81.173]","{""1"":""15""}"
"33_WVhQ4dXo","[""GX030595_2445_fn_65470.jpg""]",0,"[]","[2,1413.361,245.10995,114.597,42.97405]","{""1"":""15""}"
"34_u2tOV0QO","[""GX030595_2455_fn_65390.jpg""]",0,"[]","[2,1461.11026,471.12088,331.057,127.329]","{""1"":""15""}"
"35_kuOAE0HX","[""GX030595_2671_fn_65960.jpg""]",0,"[]","[2,1454.743,512.503,746.472,633.466]","{""1"":""15""}"
"36_cYXyWWfD","[""GX030595_3045_fn_68280.jpg""]",0,"[]","[2,919.958,388.356,101.864,55.707]","{""1"":""15""}"
"37_yArEXpE2","[""GX030595_3047_fn_68300.jpg""]",0,"[]","[2,288.08392,713.04687,276.942,221.236]","{""1"":""15""}"
"37_cAXlIobB","[""GX030595_3047_fn_68300.jpg""]",0,"[]","[2,1378.346,592.084,359.706,238.743]","{""1"":""15""}"
"38_XVfyoxuH","[""GX030595_9218_fn_105300.jpg""]",0,"[]","[2,859.47636,617.54974,942.24092,748.06253]","{""1"":""15""}"
"39_uWtDa5Cz","[""GX040595_15167_fn_66880.jpg""]",0,"[]","[2,1082.304,358.115,318.324,54.115]","{}"
"39_sLVwi3FT","[""GX040595_15167_fn_66880.jpg""]",0,"[]","[2,198.95317,942.24035,1192.125,499.77]","{""1"":""15""}"
"40_cMxsSEQK","[""GX020595_32511_fn_247130.jpg""]",0,"[]","[2,1472.251,467.937,308.775,190.995]","{""1"":""14""}"
"40_Rgmuww4X","[""GX020595_32511_fn_247130.jpg""]",0,"[]","[2,1507.267,776.712,461.571,345.382]","{""1"":""14""}"
"41_zMfb2Vof","[""GX020617_12960_fn_137110.jpg""]",0,"[]","[2,639.8322,841.96839,348.566,502.953]","{""1"":""14""}"
"42_lTkZCBe9","[""GX020617_12966_fn_137130.jpg""]",0,"[]","[2,854.70195,569.80092,265.801,525.236]","{""1"":""14""}"
"43_7GdZNtVO","[""GX020617_12967_fn_137140.jpg""]",0,"[]","[2,974.07302,522.05215,219.644,238.744]","{""1"":""14""}"
"43_DXacYksc","[""GX020617_12967_fn_137140.jpg""]",0,"[]","[2,700.31415,818.09421,326.283,345.382]","{""1"":""14""}"
"44_l9dJ0NFX","[""GX020618_27178_fn_114810.jpg""]",0,"[]","[2,388.356,813.31946,375.62306,308.775]","{""1"":""14""}"
"44_XfG9cbm7","[""GX020618_27178_fn_114810.jpg""]",0,"[]","[2,741.696,580.942,275.351,219.644]","{""1"":""15""}"
"45_BsL2KuIV","[""GX020618_34834_fn_171500.jpg""]",0,"[]","[2,1438.827,775.12,444.063,337.425]","{""1"":""14""}"
"45_q4ZU290p","[""GX020618_34834_fn_171500.jpg""]",0,"[]","[2,910.408,593.675,246.702,226.011]","{""1"":""14""}"
"45_6vZmbYDw","[""GX020618_34834_fn_171500.jpg""]",0,"[]","[2,673.25654,907.225,369.25634,339.016]","{""1"":""14""}"
"45_0wtf2CBo","[""GX020618_34834_fn_171500.jpg""]",0,"[]","[2,459.979,773.529,203.728,154.387]","{""1"":""14""}"
"45_iMr6pq2r","[""GX020618_34834_fn_171500.jpg""]",0,"[]","[2,1348.105,405.864,125.738,63.665]","{""1"":""14""}"
"46_Ii76pXHz","[""GX020618_34914_fn_172830.jpg""]",0,"[]","[2,1142.785,531.602,187.812,176.67]","{""1"":""14""}"
"46_mbuTpYC7","[""GX020618_34914_fn_172830.jpg""]",0,"[]","[2,977.257,787.853,284.9,178.262]","{""1"":""14""}"
"46_3uXuHhmB","[""GX020618_34914_fn_172830.jpg""]",0,"[]","[2,549.10995,797.40314,359.7068,340.60686]","{""1"":""14""}"
"47_ztvbFk31","[""GX020618_37737_fn_199780.jpg""]",0,"[]","[2,722.59686,522.05253,246.70111,397.906]","{""1"":""14""}"
"47_WaNBALln","[""GX020618_37737_fn_199780.jpg""]",0,"[]","[2,149.61211,1195.30851,307.184,237.152]","{""1"":""14""}"
"48_iH0YBIuK","[""GX030595_2437_fn_65360.jpg""]",0,"[]","[2,1776.251,803.77,332.65,394.722]","{""1"":""14""}"
"48_DMDmc5Xo","[""GX030595_2437_fn_65360.jpg""]",0,"[]","[2,950.19931,537.96875,323.099,553.885]","{""1"":""14""}"
"49_w6JMTbbr","[""GX030595_2445_fn_65470.jpg""]",0,"[]","[2,1690.304,520.461,159.162,246.701]","{""1"":""14""}"
"49_BhKodXln","[""GX030595_2445_fn_65470.jpg""]",0,"[]","[2,1863.791,915.183,472.712,394.723]","{""1"":""14""}"
"50_6ECEtVLC","[""GX030595_2829_fn_66450.jpg""]",0,"[]","[2,1660.063,697.131,327.874,291.267]","{""1"":""14""}"
"50_31mLVmSm","[""GX030595_2829_fn_66450.jpg""]",0,"[]","[2,1892.43938,1112.54462,370.849,304]","{""1"":""14""}"
"51_HK28Co3S","[""GX030595_9160_fn_105110.jpg""]",0,"[]","[2,940.64926,671.66488,246.702,367.665]","{""1"":""14""}"
"51_TvRxpH7J","[""GX030595_9160_fn_105110.jpg""]",0,"[]","[2,1150.743,377.215,152.796,245.11]","{""1"":""14""}"
"52_sUbgXqrs","[""GX030595_12060_fn_144760.jpg""]",0,"[]","[2,1442.01,676.44,420.189,412.23]","{""1"":""14""}"
"52_NkBhORVc","[""GX030595_12060_fn_144760.jpg""]",0,"[]","[2,375.623,1126.869,307.183,238.744]","{""1"":""14""}"
"53_NXrXpWkP","[""GX030595_15609_fn_197430.jpg""]",0,"[]","[2,580.942,1095.037,501.362,235.56]","{""1"":""14""}"
"53_mAXFe2xS","[""GX030595_15609_fn_197430.jpg""]",0,"[]","[2,719.414,412.23,221.235,208.503]","{""1"":""14""}"
"54_oCSBC70b","[""GX040591_20484_fn_319880.jpg""]",0,"[]","[2,184.628,861.068,370.848,358.115]","{""1"":""14""}"
"54_horNuLhX","[""GX040591_20484_fn_319880.jpg""]",0,"[]","[2,1004.314,506.136,216.461,286.492]","{""1"":""14""}"
"55_t6XDPztO","[""GX040595_1004_fn_17890.jpg""]",0,"[]","[2,778.30366,735.32984,447.24632,187.81152]","{""1"":""14""}"
"56_PWs4hk55","[""GX040595_3472_fn_24580.jpg""]",0,"[]","[2,1577.29802,501.36113,261.027,184.628]","{""1"":""14""}"
"56_vck9yZDt","[""GX040595_3472_fn_24580.jpg""]",0,"[]","[2,386.764,886.534,767.163,466.346]","{""1"":""14""}"
"57_405GGFqR","[""GX040595_7379_fn_42510.jpg""]",0,"[]","[2,698.723,582.534,534.785,393.131]","{""1"":""14""}"
"57_35o2OYBp","[""GX040595_7379_fn_42510.jpg""]",0,"[]","[2,1596.398,622.325,391.539,366.073]","{""1"":""14""}"
"57_vqEZvk5s","[""GX040595_7379_fn_42510.jpg""]",0,"[]","[2,157.57044,690.76426,342.199,278.534]","{""1"":""14""}"
"58_VwT4910U","[""GX040595_7395_fn_42490.jpg""]",0,"[]","[2,221.236,685.99,358.115,278.534]","{""1"":""14""}"
"58_f3SG6dw9","[""GX040595_7395_fn_42490.jpg""]",0,"[]","[2,536.377,528.419,224.419,148.021]","{""1"":""14""}"
"58_pkBXiPr9","[""GX040595_7395_fn_42490.jpg""]",0,"[]","[2,778.304,413.822,168.712,113.005]","{""1"":""14""}"
"58_191zXWl3","[""GX040595_7395_fn_42490.jpg""]",0,"[]","[2,983.623,507.728,213.278,95.497]","{""1"":""14""}"
"59_9IOvt5kH","[""GX040595_7702_fn_43850.jpg""]",0,"[]","[2,732.1466,795.81152,381.9894,168.71248]","{""1"":""14""}"
"60_b6ns20lD","[""GX040595_15020_fn_66640.jpg""]",0,"[]","[2,904.04174,487.03669,329.466,175.078]","{""1"":""14""}"
"60_f7WoqXwa","[""GX040595_15020_fn_66640.jpg""]",0,"[]","[2,679.62304,988.39791,235.55996,221.23609]","{""1"":""14""}"
"61_5PLlEU85","[""GX040595_15028_fn_66620.jpg""]",0,"[]","[2,678.031,904.042,331.058,237.152]","{""1"":""14""}"
"62_tX6Lvk52","[""GX040595_15036_fn_66630.jpg""]",0,"[]","[2,732.147,633.46595,437.696,272.168]","{""1"":""14""}"
"63_SSMgsX8I","[""GX040595_15043_fn_66650.jpg""]",0,"[]","[2,641.42374,814.91099,447.246,345.3826]","{""1"":""14""}"
"64_YAamhJY7","[""GX040595_17974_fn_79090.jpg""]",0,"[]","[2,756.02091,603.22538,318.325,402.68]","{""1"":""14""}"
"64_OWNwXZBI","[""GX040595_17974_fn_79090.jpg""]",0,"[]","[2,132.105,732.147,253.068,237.151]","{""1"":""14""}"
"65_TVXcmV97","[""GX080587_22971_fn_200290.jpg""]",0,"[]","[2,1438.827,323.099,189.403,221.236]","{""1"":""14""}"
"65_oygVdS4o","[""GX080587_22971_fn_200290.jpg""]",0,"[]","[2,773.5287,678.03126,324.691,334.241]","{""1"":""14""}"
"65_SIq1IBbD","[""GX080587_22971_fn_200290.jpg""]",0,"[]","[2,1652.10436,572.98434,283.309,311.95807]","{""1"":""14""}"
"65_DHLxq6yi","[""GX080587_22971_fn_200290.jpg""]",0,"[]","[2,1063.204,339.016,160.754,192.586]","{""1"":""14""}"
"66_H3zhEWNB","[""GX080587_23585_fn_212960.jpg""]",0,"[]","[2,1125.277,565.026,1.592,0]","{}"
"66_rVjCtzGk","[""GX080587_23585_fn_212960.jpg""]",0,"[]","[2,1029.78,345.382,276.943,186.22]","{""1"":""14""}"
"66_BhH6pjXX","[""GX080587_23585_fn_212960.jpg""]",0,"[]","[2,880.16774,572.9842,326.283,272.168]","{""1"":""14""}"
"66_7HSiUMKs","[""GX080587_23585_fn_212960.jpg""]",0,"[]","[2,639.832,881.759,0,1.592]","{}"
"66_Q6BIkJPR","[""GX080587_23585_fn_212960.jpg""]",0,"[]","[2,701.90548,854.70125,415.414,356.524]","{""1"":""14""}"
"67_uFiSBlPv","[""GX080587_25344_fn_266480.jpg""]",0,"[]","[2,759.204,434.513,240.335,216.461]","{""1"":""14""}"
"67_EXKZ8lFg","[""GX080587_25344_fn_266480.jpg""]",0,"[]","[2,515.686,588.901,226.01,272.167]","{""1"":""14""}"
"67_kV48gXFi","[""GX080587_25344_fn_266480.jpg""]",0,"[]","[2,216.461,892.901,369.256,262.617]","{""1"":""14""}"
"68_XGIcEbXJ","[""GX080587_25346_fn_266490.jpg""]",0,"[]","[2,534.785,553.885,356.524,304]","{""1"":""14""}"
"68_lynyXbrP","[""GX080587_25346_fn_266490.jpg""]",0,"[]","[2,1018.639,851.518,4.775,12.733]","{}"
"68_7B4yvAd6","[""GX080587_25346_fn_266490.jpg""]",0,"[]","[2,808.545,361.298,206.91,179.854]","{""1"":""14""}"
"68_MhAd86ea","[""GX080587_25346_fn_266490.jpg""]",0,"[]","[2,1176.209,676.44,4.775,3.183]","{}"
"69_NZNpJiJx","[""GX080587_25717_fn_271720.jpg""]",0,"[]","[2,810.136,950.199,483.854,381.989]","{""1"":""14""}"
"69_uwTGw2Rd","[""GX080587_25717_fn_271720.jpg""]",0,"[]","[2,1812.859,724.188,555.476,385.173]","{""1"":""14""}"
"69_RwtvM0Ye","[""GX080587_25717_fn_271720.jpg""]",0,"[]","[2,657.34,514.094,189.403,124.147]","{""1"":""14""}"
"70_AIRXAM3o","[""GX080587_25719_fn_271730.jpg""]",0,"[]","[2,1782.6178,719.414,639.83246,448.837]","{""1"":""14""}"
"70_xh1p2js8","[""GX080587_25719_fn_271730.jpg""]",0,"[]","[2,1645.738,493.403,302.409,184.628]","{""1"":""14""}"
"71_xVzNVxX6","[""GX090591_1521_fn_5500.jpg""]",0,"[]","[2,1173.02579,429.73864,219.644,184.628]","{""1"":""14""}"
"71_XStTZr4y","[""GX090591_1521_fn_5500.jpg""]",0,"[]","[2,1075.937,676.44,296.042,214.869]","{""1"":""14""}"
"71_GAz01ijY","[""GX090591_1521_fn_5500.jpg""]",0,"[]","[2,934.283,974.073,439.288,310.367]","{""1"":""14""}"
"72_Xr9OeUP5","[""GX110587_31091_fn_279070.jpg""]",0,"[]","[2,986.806,393.131,232.377,241.927]","{""1"":""14""}"
"72_lKkAYGwi","[""GX110587_31091_fn_279070.jpg""]",0,"[]","[2,798.995,698.723,455.204,467.937]","{""1"":""14""}"
"72_YV5uho8Q","[""GX110587_31091_fn_279070.jpg""]",0,"[]","[2,254.66,835.602,445.654,286.492]","{""1"":""14""}"
"74_ch4Kwp8n","[""GX010590_52974_fn_86830.jpg""]",0,"[]","[2,1462.702,268.984,310.366,189.403]","{""1"":""18""}"
"75_Eu8MtzQg","[""GX010590_53006_fn_86860.jpg""]",0,"[]","[2,1435.644,241.927,181.445,125.738]","{""1"":""18""}"
"76_H4gMjXcZ","[""GX010590_53022_fn_86880.jpg""]",0,"[]","[2,1445.1942,241.92649,103.455,95.498]","{""1"":""18""}"
"77_VISvJXmt","[""GX010590_53040_fn_86900.jpg""]",0,"[]","[2,1411.77,254.66,113.005,63.665]","{""1"":""18""}"
"78_d3brAXho","[""GX010590_53931_fn_88200.jpg""]",0,"[]","[2,1408.586,254.66,135.288,100.272]","{""1"":""18""}"
"79_ji2SB5DB","[""GX010590_53957_fn_88230.jpg""]",0,"[]","[2,1395.85336,249.885,109.822,70.031]","{""1"":""18""}"
"80_x1JRbcD2","[""GX010594_16617_fn_32970.jpg""]",0,"[]","[2,1222.366,525.236,580.943,444.062]","{""1"":""23""}"
"80_5EKE4kOg","[""GX010594_16617_fn_32970.jpg""]",0,"[]","[2,706.68085,494.99464,455.204,278.534]","{""1"":""23""}"
"81_bD2Db3tc","[""GX010594_38297_fn_100300.jpg""]",0,"[]","[2,1305.131,600.042,292.859,259.434]","{""1"":""49""}"
"81_lmPlrp9j","[""GX010594_38297_fn_100300.jpg""]",0,"[]","[2,1666.429,873.801,248.294,224.419]","{""1"":""49""}"
"81_o0b5qTb9","[""GX010594_38297_fn_100300.jpg""]",0,"[]","[2,888.12526,786.26216,281.718,186.21952]","{""1"":""49""}"
"82_Qmo6SEEm","[""GX030595_23782_fn_277300.jpg""]",0,"[]","[2,2059.56,670.073,326.283,292.859]","{""1"":""7""}"
"83_ywQdJ8JZ","[""GX040592_7509_fn_248860.jpg""]",0,"[]","[2,1462.702,354.932,873.80062,498.178]","{""1"":""15""}"
"84_iojF3aOX","[""GX010595_24899_fn_270250.jpg""]",0,"[]","[2,787.853,705.089,432.922,313.55]","{""1"":""14""}"
"84_gMdQXDch","[""GX010595_24899_fn_270250.jpg""]",0,"[]","[2,693.94785,1061.61212,428.146,351.749]","{""1"":""14""}"
"85_trLlxc7S","[""GX010594_15684_fn_20570.jpg""]",0,"[]","[2,721.00479,477.48655,434.514,146.42968]","{""1"":""23""}"
"85_XzSXufSP","[""GX010594_15684_fn_20570.jpg""]",0,"[]","[2,1238.283,394.72215,385.172,120.964]","{""1"":""23""}"
"86_8beDbGXQ","[""GX010594_15686_fn_20590.jpg""]",0,"[]","[2,741.69623,450.42941,374.032,151.204]","{""1"":""23""}"
"86_X2lOBA8e","[""GX010594_15686_fn_20590.jpg""]",0,"[]","[2,1195.309,381.99,366.073,79.581]","{""1"":""23""}"
"87_2dhSTFmN","[""GX010594_15691_fn_20610.jpg""]",0,"[]","[2,841.96887,417.00558,431.33,113.005]","{""1"":""23""}"
"88_NdUI0YED","[""GX010594_15692_fn_20610.jpg""]",0,"[]","[2,243.51854,507.72775,482.262,184.62833]","{""1"":""23""}"
"89_Fk6WGJzX","[""GX010594_15721_fn_20700.jpg""]",0,"[]","[2,2226.681,510.911,334.24,342.199]","{""1"":""23""}"
"90_VQOccKu7","[""GX020592_13055_fn_268430.jpg""]",0,"[]","[2,1469.06816,744.87986,685.989,545.926]","{""1"":""23""}"
"91_33XKjcyd","[""GX020592_13058_fn_268470.jpg""]",0,"[]","[2,1470.66,708.272,733.738,531.602]","{""1"":""23""}"
"92_75mKHClK","[""GX020592_13064_fn_268550.jpg""]",0,"[]","[2,1096.628,612.775,765.571,601.633]","{""1"":""23""}"
"93_VFxXPWDp","[""GX030592_1551_fn_14960.jpg""]",0,"[]","[2,1133.23559,864.25104,689.173,515.686]","{""1"":""23""}"
"94_1IIpTwWj","[""GX030592_1573_fn_14980.jpg""]",0,"[]","[2,1257.382,841.969,644.608,509.319]","{""1"":""23""}"
"95_kqEY6joT","[""GX030592_1588_fn_15000.jpg""]",0,"[]","[2,1289.215,841.969,588.9,504.544]","{""1"":""23""}"
"96_DbG4mwFk","[""GX030592_1609_fn_15020.jpg""]",0,"[]","[2,1201.675,760.796,678.032,568.209]","{""1"":""23""}"
"97_KAmOLorz","[""GX030592_1647_fn_15060.jpg""]",0,"[]","[2,1174.618,713.047,681.214,638.241]","{""1"":""23""}"
"98_dVZjVE3K","[""GX030592_1706_fn_15130.jpg""]",0,"[]","[2,1235.099,666.89,641.425,587.309]","{""1"":""23""}"
"99_LZg4NHxF","[""GX030592_1734_fn_15170.jpg""]",0,"[]","[2,1306.723,721.005,552.293,520.461]","{""1"":""23""}"
"100_uIX4Xpz2","[""GX010595_21136_fn_215610.jpg""]",0,"[]","[2,932.69105,420.18851,171.89534,116.18845]","{""1"":""9""}"
"101_ICN7xATR","[""GX010594_15684_fn_20570.jpg""]",0,"[]","[2,861.068,372.44,381.99,135.288]","{""1"":""49""}"
"101_blmxu1Zj","[""GX010594_15684_fn_20570.jpg""]",0,"[]","[2,1959.288,417.005,337.424,162.346]","{""1"":""49""}"
"101_OkMAHW3u","[""GX010594_15684_fn_20570.jpg""]",0,"[]","[2,1257.38175,722.59703,200.545,135.288]","{""1"":""49""}"
"102_rX8ZCEz9","[""GX010594_15686_fn_20590.jpg""]",0,"[]","[2,856.293,340.607,412.231,168.712]","{""1"":""49""}"
"102_hZ8zUCOV","[""GX010594_15686_fn_20590.jpg""]",0,"[]","[2,1908.3559,421.7801,243.51845,120.96342]","{""1"":""49""}"
"102_5kXpsb54","[""GX010594_15686_fn_20590.jpg""]",0,"[]","[2,1118.91074,650.97385,308.775,149.613]","{""1"":""49""}"
"103_cWT6CTLF","[""GX010594_15691_fn_20610.jpg""]",0,"[]","[2,1208.04188,600.04188,165.5288,106.63875]","{""1"":""49""}"
"103_X7ekTFFI","[""GX010594_15691_fn_20610.jpg""]",0,"[]","[2,1806.492,372.44,281.717,143.246]","{""1"":""49""}"
"103_i3lT5nXk","[""GX010594_15691_fn_20610.jpg""]",0,"[]","[2,826.052,334.241,377.215,128.921]","{""1"":""49""}"
"104_t1wXHAjK","[""GX010594_15692_fn_20610.jpg""]",0,"[]","[2,1788.984,388.356,310.367,108.23]","{""1"":""49""}"
"105_4hCXt9O1","[""GX010594_15721_fn_20700.jpg""]",0,"[]","[2,1566.157,329.466,232.377,106.639]","{""1"":""49""}"
